forecast_id,year_month,product_id,region_id,forecast_version,forecast_units,forecast_revenue_eur,actual_units,actual_revenue_eur
55822,2025-01,1133,6,Rolling Forecast,139,16900.77,165,19023.31
55823,2025-01,1133,8,Rolling Forecast,9,1015.72,9,1055.2
55824,2025-01,1133,9,Rolling Forecast,208,23785.82,246,26668.46
55825,2025-01,1133,10,Latest Estimate,9,896.83,7,836.87
55826,2025-01,1134,1,Rolling Forecast,40,5463.82,58,4469.84
55827,2025-01,1134,4,Rolling Forecast,22,1273.12,18,1461.53
55828,2025-01,1134,6,Budget,6,573.8,7,603.61
55829,2025-01,1134,8,Rolling Forecast,14,1095.9,13,1154.99
55830,2025-01,1134,9,Rolling Forecast,6,708.47,7,589.87
55831,2025-01,1135,1,Latest Estimate,104,5997.3,108,7344.97
55832,2025-01,1135,2,Rolling Forecast,69,6626.2,76,6194.9
55833,2025-01,1135,3,Rolling Forecast,22,2267.94,30,2491.64
55834,2025-01,1135,4,Budget,57,4613.83,58,4883.24
55835,2025-01,1135,5,Latest Estimate,111,8178.06,92,7519.04
55836,2025-01,1135,6,Budget,18,1203.63,23,1932.22
55837,2025-01,1135,8,Budget,73,6337.71,73,5737.530000000001
55838,2025-01,1135,9,Rolling Forecast,20,1599.04,24,1992.1
55839,2025-01,1136,1,Rolling Forecast,138,8274.81,168,12586.81
55840,2025-01,1136,2,Latest Estimate,25,1746.61,23,1922.93
55841,2025-01,1136,5,Rolling Forecast,81,5733.27,78,5859.57
55842,2025-01,1136,6,Latest Estimate,27,2166.57,31,2080.65
55843,2025-01,1136,8,Budget,7,727.14,7,570.23
55844,2025-01,1136,9,Rolling Forecast,11,989.4,14,1097.63
55845,2025-01,1137,1,Latest Estimate,261,12451.09,237,15233.3
55846,2025-01,1137,3,Budget,66,4235.52,71,4416.17
55847,2025-01,1137,5,Latest Estimate,72,4677.5,65,4157.65
55848,2025-01,1137,6,Rolling Forecast,189,12948.82,215,15879.53
55849,2025-01,1138,1,Budget,176,9879.63,175,12302.61
55850,2025-01,1138,4,Latest Estimate,12,1000.46,12,1003.41
55851,2025-01,1138,5,Budget,33,2719.58,31,2623.1
55852,2025-01,1138,6,Latest Estimate,122,10972.73,154,12452.66
55853,2025-01,1138,9,Rolling Forecast,15,1851.02,19,1672.6499999999999
55854,2025-01,1138,10,Budget,107,6673.45,96,7492.42
55855,2025-01,1139,1,Rolling Forecast,117,10563.69,96,8412.86
55856,2025-01,1139,2,Latest Estimate,23,1962.46,26,2321.87
55857,2025-01,1139,3,Rolling Forecast,50,4970.83,52,4547.71
55858,2025-01,1139,5,Budget,19,1631.25,15,1594.83
55859,2025-01,1140,1,Latest Estimate,14,14946.52,17,17402.24
55860,2025-01,1140,4,Latest Estimate,20,25627.42,21,22013.69
55861,2025-01,1140,6,Budget,40,33253.41,45,49579.51
55862,2025-01,1141,1,Rolling Forecast,84,61421.09,83,47839.16
55863,2025-01,1141,4,Rolling Forecast,8,11286.78,14,9470.85
55864,2025-01,1141,8,Rolling Forecast,65,34391.01,66,38152.03
55865,2025-01,1141,9,Latest Estimate,119,75008.09,138,76505.35
55866,2025-01,1142,1,Budget,13,11695.96,18,11664.74
55867,2025-01,1142,3,Rolling Forecast,19,17200.85,23,16014.84
55868,2025-01,1142,5,Rolling Forecast,101,91527.31,132,81806.29000000001
55869,2025-01,1142,7,Rolling Forecast,11,6859.26,11,7347.97
55870,2025-01,1142,9,Rolling Forecast,45,27971.16,53,33476.21
55871,2025-01,1143,1,Rolling Forecast,11,9816.11,12,10029.83
55872,2025-01,1143,2,Budget,38,25530.53,35,28929.19
55873,2025-01,1143,4,Budget,59,47842.37,62,56831.64
55874,2025-01,1143,5,Budget,37,28431.67,37,29774.92
55875,2025-01,1143,8,Rolling Forecast,26,17238.05,26,20868.29
55876,2025-01,1143,9,Latest Estimate,10,11782.67,12,9740.19
55877,2025-01,1144,2,Rolling Forecast,100,73748.37,124,73471.46
55878,2025-01,1144,4,Budget,5,4051.15,5,3587.56
55879,2025-01,1144,6,Latest Estimate,10,7954.55,12,7878.56
55880,2025-01,1144,7,Latest Estimate,15,8729.52,16,11082.75
55881,2025-01,1144,9,Latest Estimate,62,44100.03,69,39677.48
55882,2025-01,1145,1,Latest Estimate,44,26530.77,44,28574.65
55883,2025-01,1145,2,Rolling Forecast,66,35040.04,74,49759.159999999996
55884,2025-01,1145,5,Budget,7,4899.02,6,4585.48
55885,2025-01,1146,3,Rolling Forecast,12,6339.6,13,7905.29
55886,2025-01,1146,4,Budget,203,113656.48,232,117991.42
55887,2025-01,1146,5,Rolling Forecast,28,20946.76,23,15098.94
55888,2025-01,1146,6,Rolling Forecast,49,40938.49,69,41823.97
55889,2025-01,1147,1,Latest Estimate,31,17722.69,32,26014.42
55890,2025-01,1147,2,Rolling Forecast,3,3311.57,4,3311.81
55891,2025-01,1147,3,Latest Estimate,8,5602.18,8,6008.9
55892,2025-01,1147,5,Budget,2,1826.89,2,1604.77
55893,2025-01,1147,6,Budget,31,22753.42,39,25167.879999999997
55894,2025-01,1147,9,Budget,78,57889.48,81,56388.45
55895,2025-01,1148,1,Rolling Forecast,65,29952.18,66,27565.62
55896,2025-01,1148,6,Rolling Forecast,72,38334.45,84,43912.03
55897,2025-01,1148,8,Rolling Forecast,7,4332.29,8,3874.61
55898,2025-01,1148,9,Budget,124,59473.22,122,60836.9
55899,2025-01,1149,1,Latest Estimate,27,24114.07,26,20210.96
55900,2025-01,1149,2,Latest Estimate,23,21247.31,25,18990.13
55901,2025-01,1149,4,Rolling Forecast,1,888.44,1,832.06
55902,2025-01,1149,6,Budget,70,50725.59,75,49770.83
55903,2025-01,1150,1,Rolling Forecast,12,9260.44,13,9378.03
55904,2025-01,1150,2,Rolling Forecast,37,23177.28,32,21640.69
55905,2025-01,1150,3,Budget,80,54508.23,67,45291.119999999995
55906,2025-01,1150,4,Latest Estimate,61,35704.81,50,36986.19
55907,2025-01,1150,6,Rolling Forecast,19,22577.01,26,19344.96
55908,2025-01,1150,8,Rolling Forecast,70,46466.68,70,46440.399999999994
55909,2025-01,1150,9,Latest Estimate,15,14378.48,22,14323.54
55910,2025-01,1150,10,Budget,133,73262.2,121,74766.34
55911,2025-01,1151,3,Budget,40,42512.82,54,32986.86
55912,2025-01,1151,4,Latest Estimate,9,5266.59,9,5247.31
55913,2025-01,1151,6,Budget,16,14724.1,24,15531.23
55914,2025-01,1151,10,Rolling Forecast,14,9793.68,16,10396.52
55915,2025-01,1152,1,Rolling Forecast,42,35460.03,45,36382.48
55916,2025-01,1152,3,Budget,26,18970.52,28,22162.02
55917,2025-01,1152,4,Rolling Forecast,133,86896.99,127,95623.55
55918,2025-01,1152,5,Latest Estimate,173,98897.95,149,99164.15
55919,2025-01,1152,6,Budget,10,7155.66,13,10025.8
55920,2025-01,1152,10,Rolling Forecast,62,41358.39,49,36705.52
55921,2025-01,1153,1,Budget,94,94465.17,102,70039.05
55922,2025-01,1153,2,Budget,14,7773.18,14,9248.79
55923,2025-01,1153,3,Budget,38,29090.48,46,29630.13
55924,2025-01,1153,4,Rolling Forecast,60,39446.17,48,34092.41
55925,2025-01,1153,6,Latest Estimate,50,35252.97,72,40553.61
55926,2025-01,1153,7,Rolling Forecast,30,26831.78,32,25858.76
55927,2025-01,1153,8,Budget,37,37703.1,46,32625.06
55928,2025-01,1153,9,Budget,77,39679.89,88,56541.53
55929,2025-01,1154,1,Budget,94,75616.83,114,73847.99
55930,2025-01,1154,2,Rolling Forecast,55,43671.71,57,35241.75
55931,2025-01,1154,5,Latest Estimate,42,20607.64,39,23167.55
55932,2025-01,1154,7,Budget,5,2815.23,5,3563.41
55933,2025-01,1154,8,Rolling Forecast,5,2561.11,4,3211.76
55934,2025-01,1155,5,Budget,24,13198.63,27,16102.1
55935,2025-01,1155,6,Rolling Forecast,1,1341.36,2,1405.74
55936,2025-01,1155,8,Rolling Forecast,38,34637.0,52,32618.61
55937,2025-01,1155,9,Rolling Forecast,54,27982.89,66,39092.67
55938,2025-01,1156,1,Rolling Forecast,63,47026.03,81,41026.98
55939,2025-01,1156,6,Budget,132,102446.29,190,103869.18
55940,2025-01,1157,1,Rolling Forecast,100,63890.43,88,74665.92
55941,2025-01,1157,2,Budget,37,34554.82,39,33343.14
55942,2025-01,1157,3,Budget,1,1068.34,1,901.24
55943,2025-01,1157,4,Rolling Forecast,54,43413.86,56,42543.8
55944,2025-01,1157,5,Budget,22,33295.69,26,25599.6
55945,2025-01,1157,6,Latest Estimate,5,6033.69,8,7748.03
55946,2025-01,1157,9,Rolling Forecast,33,52142.45,46,39118.87
55947,2025-01,1158,6,Rolling Forecast,8,4793.77,9,6784.56
55948,2025-01,1159,1,Latest Estimate,12,7218.87,12,6384.43
55949,2025-01,1159,5,Budget,23,11691.97,21,12894.7
55950,2025-01,1160,1,Rolling Forecast,47,3167.9,50,3800.35
55951,2025-01,1160,2,Rolling Forecast,45,3073.99,41,3143.46
55952,2025-01,1160,7,Latest Estimate,67,6235.03,72,5269.82
55953,2025-01,1160,10,Rolling Forecast,143,7675.31,130,10028.84
55954,2025-01,1161,1,Rolling Forecast,84,7786.96,129,7493.0599999999995
55955,2025-01,1161,2,Rolling Forecast,39,2043.22,36,2387.08
55956,2025-01,1161,3,Rolling Forecast,8,703.44,8,608.19
55957,2025-01,1161,4,Latest Estimate,146,7993.04,134,7742.6
55958,2025-01,1161,5,Latest Estimate,21,1269.28,19,1365.56
55959,2025-01,1161,6,Rolling Forecast,127,9337.39,147,9044.59
55960,2025-01,1161,10,Rolling Forecast,30,1735.9,26,1725.13
55961,2025-01,1162,1,Budget,46,3369.54,51,3006.0
55962,2025-01,1162,2,Rolling Forecast,117,7599.53,116,7186.03
55963,2025-01,1162,3,Rolling Forecast,238,16827.51,278,14545.6
55964,2025-01,1162,4,Budget,146,7716.9,128,8487.58
55965,2025-01,1162,5,Latest Estimate,44,2758.45,45,2719.31
55966,2025-01,1162,7,Rolling Forecast,38,1598.04,43,2575.71
55967,2025-01,1162,9,Rolling Forecast,83,4156.03,98,6301.13
55968,2025-01,1163,1,Rolling Forecast,94,4376.44,87,4042.9100000000003
55969,2025-01,1163,4,Budget,8,460.93,9,421.63
55970,2025-01,1163,6,Rolling Forecast,71,3024.79,82,3635.6700000000005
55971,2025-01,1163,8,Rolling Forecast,6,322.15,6,293.87
55972,2025-01,1163,9,Latest Estimate,16,818.57,20,896.57
55973,2025-01,1164,1,Budget,24,1000.15,23,923.74
55974,2025-01,1164,2,Budget,94,3632.97,95,4135.93
55975,2025-01,1164,4,Rolling Forecast,64,2840.32,64,2807.25
55976,2025-01,1164,7,Rolling Forecast,16,915.24,15,799.5
55977,2025-01,1164,8,Rolling Forecast,116,1938.63,109,4310.66
55978,2025-01,1164,10,Rolling Forecast,9,341.47,7,288.58
55979,2025-01,1165,1,Latest Estimate,1,58.3,1,58.48
55980,2025-01,1165,2,Rolling Forecast,19,1402.25,20,1184.5900000000001
55981,2025-01,1165,4,Rolling Forecast,9,458.01,9,511.4
55982,2025-01,1165,5,Budget,3,148.89,3,182.88
55983,2025-01,1165,9,Rolling Forecast,60,3873.2,83,4447.17
55984,2025-01,1166,1,Budget,66,6018.1,72,4700.68
55985,2025-01,1166,2,Rolling Forecast,22,1521.88,22,1550.26
55986,2025-01,1166,3,Budget,88,6878.88,99,5560.04
55987,2025-01,1166,5,Budget,5,423.25,5,361.57
55988,2025-01,1166,6,Latest Estimate,61,4184.85,73,5161.87
55989,2025-01,1166,8,Latest Estimate,52,2991.51,55,3801.0299999999997
55990,2025-01,1166,9,Rolling Forecast,29,2153.39,32,2043.94
55991,2025-01,1167,1,Rolling Forecast,55,3459.55,63,3888.1
55992,2025-01,1167,3,Rolling Forecast,11,849.44,13,766.23
55993,2025-01,1167,5,Latest Estimate,123,6460.71,117,5936.01
55994,2025-01,1167,6,Budget,32,2827.11,45,2705.87
55995,2025-01,1167,7,Rolling Forecast,48,2340.24,43,2317.71
55996,2025-01,1167,8,Budget,57,3875.05,67,3871.6899999999996
55997,2025-01,1168,1,Budget,13,976.47,15,962.59
55998,2025-01,1168,2,Rolling Forecast,35,1492.63,39,2145.73
55999,2025-01,1168,3,Latest Estimate,222,14890.25,264,15055.23
56000,2025-01,1168,4,Rolling Forecast,9,653.55,10,617.44
56001,2025-01,1168,5,Budget,26,1519.96,29,1802.04
56002,2025-01,1168,6,Rolling Forecast,142,11163.58,203,11477.98
56003,2025-01,1168,7,Rolling Forecast,38,2601.74,43,2606.1000000000004
56004,2025-01,1168,8,Latest Estimate,71,4048.05,74,4859.62
56005,2025-01,1168,9,Budget,27,1727.49,31,1790.39
56006,2025-01,1168,10,Latest Estimate,38,1831.4,39,2361.1
56007,2025-01,1169,1,Rolling Forecast,103,3773.65,106,4893.4
56008,2025-01,1169,4,Budget,65,2793.17,60,2591.29
56009,2025-01,1169,5,Budget,93,4267.31,82,3950.05
56010,2025-01,1169,6,Rolling Forecast,63,3311.07,69,3321.46
56011,2025-01,1169,7,Latest Estimate,55,1569.77,57,2676.09
56012,2025-01,1169,9,Budget,108,5620.46,105,4737.45
56013,2025-01,1170,1,Rolling Forecast,113,9239.47,135,10065.35
56014,2025-01,1170,3,Budget,126,8907.13,128,7052.46
56015,2025-01,1170,5,Rolling Forecast,85,4696.53,67,4798.26
56016,2025-01,1170,6,Latest Estimate,220,16653.44,218,13514.49
56017,2025-01,1170,7,Latest Estimate,13,1202.1,14,1018.06
56018,2025-01,1170,8,Rolling Forecast,10,836.7,11,769.0
56019,2025-01,1170,9,Rolling Forecast,80,5166.93,92,6279.26
56020,2025-01,1170,10,Latest Estimate,65,3620.67,64,4358.48
56021,2025-01,1171,1,Budget,88,5180.67,91,4452.99
56022,2025-01,1171,3,Latest Estimate,102,5316.24,109,5741.32
56023,2025-01,1171,4,Rolling Forecast,44,2037.36,40,2008.64
56024,2025-01,1171,5,Rolling Forecast,129,5423.29,135,7255.02
56025,2025-01,1171,6,Rolling Forecast,89,6866.51,149,8135.469999999999
56026,2025-01,1171,7,Budget,29,2098.55,35,1827.24
56027,2025-01,1171,8,Rolling Forecast,11,455.91,11,578.86
56028,2025-01,1171,9,Rolling Forecast,13,685.93,15,789.62
56029,2025-01,1171,10,Rolling Forecast,19,1129.49,20,1225.83
56030,2025-01,1172,2,Rolling Forecast,53,3269.88,52,2404.24
56031,2025-01,1172,4,Rolling Forecast,61,2915.76,65,3331.2
56032,2025-01,1172,5,Latest Estimate,56,3945.5,60,2996.01
56033,2025-01,1172,6,Latest Estimate,80,4505.54,114,5475.1
56034,2025-01,1172,8,Rolling Forecast,39,2453.89,48,2279.72
56035,2025-01,1172,9,Rolling Forecast,4,263.05,5,262.8
56036,2025-01,1172,10,Rolling Forecast,98,4092.03,86,4315.38
56037,2025-01,1173,1,Latest Estimate,200,8832.44,220,11269.81
56038,2025-01,1173,2,Rolling Forecast,16,1352.76,22,1323.13
56039,2025-01,1173,3,Latest Estimate,70,4228.14,79,4505.09
56040,2025-01,1173,5,Rolling Forecast,174,8782.37,163,9199.23
56041,2025-01,1173,6,Rolling Forecast,83,4569.83,83,4486.35
56042,2025-01,1173,7,Budget,45,3246.7,44,2648.11
56043,2025-01,1173,8,Budget,73,2868.22,70,3333.37
56044,2025-01,1173,9,Latest Estimate,19,1163.39,20,1123.11
56045,2025-01,1174,1,Budget,157,9303.65,166,10131.970000000001
56046,2025-01,1174,2,Budget,54,3555.67,55,2904.54
56047,2025-01,1174,3,Rolling Forecast,19,1298.53,23,1339.83
56048,2025-01,1174,4,Rolling Forecast,8,458.24,9,514.13
56049,2025-01,1174,5,Rolling Forecast,75,4210.93,84,4424.19
56050,2025-01,1174,6,Rolling Forecast,4,407.91,6,363.74
56051,2025-01,1174,7,Latest Estimate,48,2885.62,44,2402.39
56052,2025-01,1174,8,Rolling Forecast,27,1512.61,30,1739.08
56053,2025-01,1174,9,Latest Estimate,48,3710.03,54,3374.67
56054,2025-01,1174,10,Rolling Forecast,80,3871.28,72,3630.11
56055,2025-01,1175,1,Budget,64,5138.02,73,4676.21
56056,2025-01,1175,3,Budget,15,947.28,17,1074.16
56057,2025-01,1175,4,Rolling Forecast,89,5182.5,84,5550.93
56058,2025-01,1175,5,Budget,24,1633.73,23,1455.25
56059,2025-01,1175,7,Latest Estimate,40,1956.75,37,2388.41
56060,2025-01,1175,8,Latest Estimate,16,1787.28,24,1541.5900000000001
56061,2025-01,1175,9,Budget,44,3691.56,64,4180.66
56062,2025-01,1176,1,Rolling Forecast,138,6055.14,162,10055.69
56063,2025-01,1176,3,Latest Estimate,193,12839.77,203,12779.64
56064,2025-01,1176,4,Latest Estimate,33,2703.38,38,2315.63
56065,2025-01,1176,5,Latest Estimate,34,2247.45,33,2342.58
56066,2025-01,1176,8,Latest Estimate,16,798.27,17,1096.21
56067,2025-01,1176,9,Latest Estimate,80,5054.5,90,4943.2
56068,2025-01,1177,1,Rolling Forecast,53,3285.68,58,2635.5
56069,2025-01,1177,2,Rolling Forecast,34,1605.34,37,1751.94
56070,2025-01,1177,3,Rolling Forecast,82,3677.29,93,4244.27
56071,2025-01,1177,4,Budget,337,9747.41,345,14895.56
56072,2025-01,1177,5,Budget,83,3231.85,72,3022.63
56073,2025-01,1177,6,Budget,113,5915.14,128,5856.799999999999
56074,2025-01,1177,7,Rolling Forecast,49,2812.76,53,2569.19
56075,2025-01,1177,10,Rolling Forecast,8,364.16,7,339.19
56076,2025-01,1178,1,Latest Estimate,45,1937.23,46,1870.76
56077,2025-01,1178,2,Rolling Forecast,8,376.07,8,363.64
56078,2025-01,1178,4,Rolling Forecast,2,103.52,2,86.11
56079,2025-01,1178,6,Latest Estimate,98,4490.91,90,3876.29
56080,2025-01,1178,7,Budget,7,216.43,8,372.91
56081,2025-01,1178,8,Budget,130,5398.13,132,5778.96
56082,2025-01,1179,1,Rolling Forecast,200,11204.79,217,9730.56
56083,2025-01,1179,2,Latest Estimate,35,2517.27,46,2174.08
56084,2025-01,1179,3,Latest Estimate,9,425.1,10,480.66
56085,2025-01,1179,4,Budget,73,3516.14,81,3705.5299999999997
56086,2025-01,1179,6,Rolling Forecast,187,8903.52,206,8264.130000000001
56087,2025-01,1179,8,Latest Estimate,165,8498.2,187,8079.25
56088,2025-01,1179,9,Rolling Forecast,109,5736.85,118,4994.29
56089,2025-01,1180,1,Latest Estimate,40,10746.0,40,10767.130000000001
56090,2025-01,1180,2,Rolling Forecast,2,608.04,2,576.94
56091,2025-01,1180,5,Rolling Forecast,59,13517.23,52,14058.2
56092,2025-01,1180,6,Rolling Forecast,164,38280.47,156,43067.630000000005
56093,2025-01,1180,9,Rolling Forecast,43,12852.09,47,13316.6
56094,2025-01,1180,10,Rolling Forecast,59,9306.58,45,12863.6
56095,2025-01,1181,2,Latest Estimate,830,151164.87,830,189193.63
56096,2025-01,1181,3,Rolling Forecast,98,23565.39,104,24951.16
56097,2025-01,1181,5,Latest Estimate,96,19162.46,92,19023.48
56098,2025-01,1181,6,Rolling Forecast,81,19290.89,73,18200.010000000002
56099,2025-01,1181,8,Rolling Forecast,75,21744.22,73,18097.27
56100,2025-01,1181,9,Rolling Forecast,48,10807.99,53,12040.45
56101,2025-01,1182,1,Rolling Forecast,24,7318.04,28,8223.07
56102,2025-01,1182,2,Rolling Forecast,65,16377.24,57,15204.82
56103,2025-01,1182,5,Rolling Forecast,9,1685.27,10,2803.57
56104,2025-01,1182,6,Rolling Forecast,68,22363.8,71,19733.7
56105,2025-01,1183,1,Rolling Forecast,8,1636.75,9,1599.98
56106,2025-01,1183,3,Latest Estimate,54,12275.42,63,11153.060000000001
56107,2025-01,1183,4,Latest Estimate,53,8810.41,55,8980.3
56108,2025-01,1183,5,Budget,39,9252.76,42,7532.15
56109,2025-01,1183,6,Rolling Forecast,181,49167.85,275,46968.06
56110,2025-01,1183,9,Budget,20,4520.48,26,4110.95
56111,2025-01,1184,1,Rolling Forecast,5,745.7,5,981.79
56112,2025-01,1184,3,Budget,34,8258.21,40,7404.68
56113,2025-01,1184,5,Rolling Forecast,61,10756.92,74,13703.88
56114,2025-01,1184,6,Rolling Forecast,128,27010.4,188,31132.980000000003
56115,2025-01,1184,8,Rolling Forecast,78,15589.7,76,12702.18
56116,2025-01,1185,1,Rolling Forecast,252,73128.85,219,54371.01
56117,2025-01,1185,2,Latest Estimate,138,32938.91,135,37522.42
56118,2025-01,1185,3,Latest Estimate,40,13349.49,47,12656.2
56119,2025-01,1185,6,Rolling Forecast,21,5097.38,20,5205.02
56120,2025-01,1185,7,Budget,47,14211.33,61,15012.83
56121,2025-01,1185,9,Rolling Forecast,7,1971.25,9,2216.9
56122,2025-01,1186,1,Rolling Forecast,145,34622.15,162,41786.74
56123,2025-01,1186,2,Latest Estimate,73,15887.48,73,18620.36
56124,2025-01,1186,3,Rolling Forecast,19,4798.59,22,5841.95
56125,2025-01,1186,5,Latest Estimate,233,42500.4,214,51858.43000000001
56126,2025-01,1186,6,Rolling Forecast,61,14084.25,73,17063.12
56127,2025-01,1186,7,Budget,56,18696.28,67,14919.97
56128,2025-01,1186,8,Latest Estimate,71,16949.59,77,17743.04
56129,2025-01,1186,10,Budget,6,1750.67,7,1902.84
56130,2025-01,1187,1,Rolling Forecast,48,20155.03,49,16386.79
56131,2025-01,1187,3,Rolling Forecast,38,12523.55,44,16167.28
56132,2025-01,1187,4,Rolling Forecast,89,20945.44,91,24794.94
56133,2025-01,1187,5,Budget,144,52718.94,143,42385.24
56134,2025-01,1187,6,Budget,34,15231.35,43,14361.560000000001
56135,2025-01,1187,8,Rolling Forecast,33,12728.47,37,12892.05
56136,2025-01,1187,9,Latest Estimate,46,9923.75,46,12267.26
56137,2025-01,1187,10,Budget,41,9409.65,35,10785.21
56138,2025-01,1188,1,Rolling Forecast,51,15406.32,61,13993.29
56139,2025-01,1188,3,Rolling Forecast,38,9534.2,50,12186.95
56140,2025-01,1188,5,Latest Estimate,96,16300.65,79,18039.16
56141,2025-01,1188,6,Latest Estimate,65,10470.07,77,18923.15
56142,2025-01,1188,10,Rolling Forecast,37,6051.63,29,7163.73
56143,2025-01,1189,1,Latest Estimate,123,36294.08,125,32413.449999999997
56144,2025-01,1189,2,Rolling Forecast,101,23287.66,83,23008.52
56145,2025-01,1189,4,Budget,76,22874.52,70,19837.72
56146,2025-01,1189,5,Rolling Forecast,79,23541.99,82,20873.32
56147,2025-01,1189,6,Latest Estimate,115,27973.36,132,33962.11
56148,2025-01,1189,7,Budget,72,19905.14,68,18874.96
56149,2025-01,1189,10,Rolling Forecast,26,9223.06,31,8968.029999999999
56150,2025-01,1190,1,Latest Estimate,75,26733.27,95,20601.86
56151,2025-01,1190,2,Rolling Forecast,24,4942.67,24,4830.86
56152,2025-01,1190,3,Budget,30,6181.58,30,7113.6
56153,2025-01,1190,4,Latest Estimate,315,60612.06,269,58841.56
56154,2025-01,1190,5,Budget,194,29249.36,202,43114.78
56155,2025-01,1190,6,Budget,49,8933.94,50,10486.67
56156,2025-01,1190,10,Latest Estimate,45,12447.26,45,10934.72
56157,2025-01,1191,1,Rolling Forecast,17,6343.33,21,7008.75
56158,2025-01,1191,2,Budget,9,2494.67,9,2733.44
56159,2025-01,1191,6,Rolling Forecast,9,3139.19,11,3246.35
56160,2025-01,1192,1,Rolling Forecast,79,21511.51,75,19239.94
56161,2025-01,1192,2,Rolling Forecast,21,4850.86,17,4519.51
56162,2025-01,1192,3,Budget,104,25968.74,111,22482.36
56163,2025-01,1192,4,Rolling Forecast,41,9984.69,42,9156.34
56164,2025-01,1192,5,Budget,70,17628.85,65,16695.1
56165,2025-01,1192,6,Rolling Forecast,94,22208.17,95,23870.62
56166,2025-01,1192,8,Rolling Forecast,26,9442.88,30,8192.12
56167,2025-01,1192,9,Rolling Forecast,14,6009.79,18,4865.78
56168,2025-01,1192,10,Rolling Forecast,148,28550.48,120,27738.25
56169,2025-01,1193,4,Latest Estimate,12,1495.89,11,2432.36
56170,2025-01,1193,5,Rolling Forecast,46,8340.91,56,11311.5
56171,2025-01,1193,6,Rolling Forecast,36,10332.95,51,10216.72
56172,2025-01,1193,8,Rolling Forecast,23,4788.39,21,4032.59
56173,2025-01,1193,9,Budget,74,14829.27,96,17498.37
56174,2025-01,1193,10,Rolling Forecast,13,3728.69,15,3098.61
56175,2025-01,1194,1,Budget,7,3558.59,10,3465.1
56176,2025-01,1194,2,Rolling Forecast,105,56161.58,142,43888.229999999996
56177,2025-01,1194,3,Budget,13,5546.53,16,5389.66
