sales_id,order_id,date_id,date,year_month,customer_id,product_id,region_id,sales_rep_id,units,asp_eur,discount_pct,revenue_eur,revenue_local_currency,currency,unit_cost_eur,gross_profit_eur,gross_margin_pct,is_outlier_order
99485,ORD-00099485,20220303,2022-03-03,2022-03,786,1012,6,35.0,22,940.38,0.071,20688.44,22487.43,USD,738.34,4445.0,0.2149,False
99486,ORD-00099486,20240326,2024-03-26,2024-03,649,1060,1,38.0,8,173.42,0.078,1387.35,1387.35,EUR,108.71,517.65,0.3731,False
99487,ORD-00099487,20210704,2021-07-04,2021-07,180,1088,8,5.0,14,956.82,0.115,13395.43,13395.43,EUR,579.29,5285.32,0.3946,False
99488,ORD-00099488,20241106,2024-11-06,2024-11,363,1139,10,74.0,10,92.82,0.106,928.19,149708.06,JPY,67.83,249.92,0.2693,False
99489,ORD-00099489,20250312,2025-03-12,2025-03,880,1021,4,56.0,5,668.16,0.132,3340.79,3340.79,EUR,577.84,451.58,0.1352,False
99490,ORD-00099490,20251029,2025-10-29,2025-10,909,1184,4,35.0,6,199.73,0.04,1198.39,1198.39,EUR,76.42,739.89,0.6174,False
99491,ORD-00099491,20250329,2025-03-29,2025-03,469,1126,1,10.0,31,59.33,0.105,1839.1,1839.1,EUR,52.25,219.25,0.1192,False
99492,ORD-00099492,20250110,2025-01-10,2025-01,680,1115,8,49.0,17,1820.14,0.018,30942.36,30942.36,EUR,1058.28,12951.57,0.4186,False
99493,ORD-00099493,20211118,2021-11-18,2021-11,1025,1116,6,51.0,15,1347.37,0.099,20210.56,21968.0,USD,960.45,5803.83,0.2872,False
99494,ORD-00099494,20210307,2021-03-07,2021-03,952,1103,2,72.0,4,1699.79,0.036,6799.18,6799.18,EUR,1242.02,1831.1,0.2693,False
99495,ORD-00099495,20230911,2023-09-11,2023-09,1041,1133,4,66.0,17,106.17,0.113,1804.94,1804.94,EUR,82.39,404.26,0.224,False
99496,ORD-00099496,20241119,2024-11-19,2024-11,702,1137,3,12.0,119,55.17,0.239,6565.42,6565.42,EUR,51.27,463.76,0.0706,False
99497,ORD-00099497,20210626,2021-06-26,2021-06,1075,1108,4,57.0,54,1677.24,0.051,90570.86,90570.86,EUR,925.93,40570.89,0.4479,False
99498,ORD-00099498,20250928,2025-09-28,2025-09,1171,1010,3,41.0,20,1120.82,0.075,22416.47,22416.47,EUR,865.44,5107.69,0.2279,False
99499,ORD-00099499,20231223,2023-12-23,2023-12,831,1010,4,73.0,61,901.86,0.18,55013.49,55013.49,EUR,759.72,8670.85,0.1576,False
99500,ORD-00099500,20220527,2022-05-27,2022-05,976,1091,1,8.0,116,685.47,0.229,79514.87,79514.87,EUR,471.78,24788.11,0.3117,False
99501,ORD-00099501,20250129,2025-01-29,2025-01,1154,1117,1,65.0,7,1084.86,0.132,7594.04,7594.04,EUR,963.09,852.38,0.1122,False
99502,ORD-00099502,20211113,2021-11-13,2021-11,35,1092,3,40.0,117,760.67,0.201,88998.43,88998.43,EUR,624.8,15897.18,0.1786,False
99503,ORD-00099503,20210206,2021-02-06,2021-02,892,1133,4,57.0,26,99.29,0.099,2581.51,2581.51,EUR,79.21,522.04,0.2022,False
99504,ORD-00099504,20220823,2022-08-23,2022-08,164,1013,9,7.0,15,764.62,0.122,11469.33,49866.65,PLN,661.61,1545.22,0.1347,False
99505,ORD-00099505,20240424,2024-04-24,2024-04,167,1136,8,11.0,52,71.72,0.14,3729.48,3729.48,EUR,54.9,874.77,0.2346,False
99506,ORD-00099506,20240919,2024-09-19,2024-09,143,1193,2,3.0,12,201.52,0.048,2418.27,2418.27,EUR,82.59,1427.18,0.5902,False
99507,ORD-00099507,20220930,2022-09-30,2022-09,969,1028,1,34.0,12,510.2,0.046,6122.4,6122.4,EUR,373.75,1637.41,0.2674,False
99508,ORD-00099508,20210101,2021-01-01,2021-01,777,1122,9,8.0,8,74.38,0.104,595.05,2587.17,PLN,56.18,145.61,0.2447,False
99509,ORD-00099509,20240223,2024-02-23,2024-02,190,1029,2,7.0,15,591.56,0.103,8873.35,8873.35,EUR,434.0,2363.39,0.2663,False
99510,ORD-00099510,20231004,2023-10-04,2023-10,109,1054,4,13.0,3,522.08,0.033,1566.24,1566.24,EUR,385.63,409.36,0.2614,False
99511,ORD-00099511,20230707,2023-07-07,2023-07,268,1163,5,17.0,15,42.06,0.1,630.93,539.26,GBP,37.09,74.63,0.1183,False
99512,ORD-00099512,20240201,2024-02-01,2024-02,379,1042,3,60.0,54,376.11,0.16,20309.98,20309.98,EUR,331.22,2424.23,0.1194,False
99513,ORD-00099513,20230112,2023-01-12,2023-01,202,1184,1,15.0,80,155.12,0.176,12409.74,12409.74,EUR,68.38,6939.61,0.5592,False
99514,ORD-00099514,20250906,2025-09-06,2025-09,778,1029,6,23.0,16,625.72,0.126,10011.49,10882.05,USD,467.84,2526.13,0.2523,False
99515,ORD-00099515,20250713,2025-07-13,2025-07,542,1086,8,55.0,75,777.82,0.151,58336.47,58336.47,EUR,529.24,18643.46,0.3196,False
99516,ORD-00099516,20231215,2023-12-15,2023-12,793,1087,4,69.0,86,422.21,0.27,36309.85,36309.85,EUR,350.72,6148.36,0.1693,False
99517,ORD-00099517,20221008,2022-10-08,2022-10,823,1004,1,1.0,40,782.97,0.077,31318.93,31318.93,EUR,552.44,9221.13,0.2944,False
99518,ORD-00099518,20220302,2022-03-02,2022-03,882,1094,6,60.0,16,786.48,0.149,12583.63,13677.86,USD,558.44,3648.63,0.29,False
99519,ORD-00099519,20231123,2023-11-23,2023-11,214,1033,6,62.0,21,608.33,0.044,12775.02,13885.89,USD,485.99,2569.17,0.2011,False
99520,ORD-00099520,20241025,2024-10-25,2024-10,425,1023,1,66.0,67,571.04,0.184,38259.42,38259.42,EUR,558.47,841.99,0.022,False
99521,ORD-00099521,20231005,2023-10-05,2023-10,98,1064,3,30.0,9,193.37,0.113,1740.35,1740.35,EUR,110.17,748.78,0.4302,False
99522,ORD-00099522,20251019,2025-10-19,2025-10,867,1126,8,39.0,75,62.29,0.136,4671.64,4671.64,EUR,48.25,1052.61,0.2253,False
99523,ORD-00099523,20220917,2022-09-17,2022-09,410,1054,9,62.0,37,435.87,0.116,16127.07,70117.7,PLN,383.69,1930.37,0.1197,False
99524,ORD-00099524,20220210,2022-02-10,2022-02,521,1065,8,4.0,14,145.99,0.098,2043.81,2043.81,EUR,79.21,934.84,0.4574,False
99525,ORD-00099525,20240510,2024-05-10,2024-05,678,1025,1,63.0,52,728.28,0.184,37870.71,37870.71,EUR,592.63,7053.81,0.1863,False
99526,ORD-00099526,20221125,2022-11-25,2022-11,110,1132,10,79.0,59,68.25,0.198,4026.89,649498.39,JPY,54.13,832.93,0.2068,False
99527,ORD-00099527,20230428,2023-04-28,2023-04,678,1101,1,1.0,30,1266.94,0.129,38008.14,38008.14,EUR,932.86,10022.48,0.2637,False
99528,ORD-00099528,20250304,2025-03-04,2025-03,771,1103,1,11.0,11,1800.98,0.083,19810.79,19810.79,EUR,1497.86,3334.31,0.1683,False
99529,ORD-00099529,20220514,2022-05-14,2022-05,524,1017,7,63.0,36,941.84,0.118,33906.23,49862.1,CAD,763.76,6410.9,0.1891,False
99530,ORD-00099530,20240124,2024-01-24,2024-01,903,1175,10,55.0,44,51.16,0.23,2251.11,363082.26,JPY,47.6,156.85,0.0697,False
99531,ORD-00099531,20250804,2025-08-04,2025-08,563,1186,1,68.0,31,248.83,0.167,7713.63,7713.63,EUR,112.13,4237.59,0.5494,False
99532,ORD-00099532,20220406,2022-04-06,2022-04,163,1069,8,50.0,54,136.21,0.301,7355.25,7355.25,EUR,111.01,1360.76,0.185,False
99533,ORD-00099533,20240928,2024-09-28,2024-09,422,1022,7,80.0,14,692.02,0.087,9688.27,14247.46,CAD,526.5,2317.29,0.2392,False
99534,ORD-00099534,20230721,2023-07-21,2023-07,698,1054,1,8.0,63,503.5,0.14,31720.72,31720.72,EUR,406.68,6099.78,0.1923,False
99535,ORD-00099535,20230124,2023-01-24,2023-01,1152,1147,6,62.0,85,678.65,0.145,57685.35,62701.47,USD,633.13,3869.19,0.0671,False
99536,ORD-00099536,20220914,2022-09-14,2022-09,212,1103,3,82.0,38,1751.69,0.082,66564.2,66564.2,EUR,1306.95,16900.03,0.2539,False
99537,ORD-00099537,20221013,2022-10-13,2022-10,107,1004,3,78.0,15,807.31,0.068,12109.67,12109.67,EUR,531.45,4137.97,0.3417,False
99538,ORD-00099538,20240918,2024-09-18,2024-09,634,1015,1,57.0,125,821.12,0.195,102640.12,102640.12,EUR,687.05,16759.04,0.1633,False
99539,ORD-00099539,20240503,2024-05-03,2024-05,156,1058,8,39.0,19,540.83,0.062,10275.86,10275.86,EUR,397.89,2715.93,0.2643,False
99540,ORD-00099540,20210119,2021-01-19,2021-01,1041,1033,4,8.0,12,540.5,0.073,6485.94,6485.94,EUR,509.17,375.92,0.058,False
99541,ORD-00099541,20240207,2024-02-07,2024-02,54,1096,7,49.0,11,1004.54,0.09,11049.98,16249.97,CAD,721.72,3111.0,0.2815,False
99542,ORD-00099542,20240615,2024-06-15,2024-06,345,1162,6,63.0,26,60.08,0.168,1562.01,1697.84,USD,56.9,82.56,0.0529,False
99543,ORD-00099543,20240424,2024-04-24,2024-04,892,1027,4,27.0,15,396.16,0.158,5942.39,5942.39,EUR,362.65,502.65,0.0846,False
99544,ORD-00099544,20231125,2023-11-25,2023-11,546,1027,3,56.0,7,439.09,0.142,3073.64,3073.64,EUR,358.34,565.24,0.1839,False
99545,ORD-00099545,20211207,2021-12-07,2021-12,575,1017,6,69.0,13,1003.07,0.021,13039.96,14173.87,USD,722.87,3642.61,0.2793,False
99546,ORD-00099546,20230620,2023-06-20,2023-06,1198,1104,2,51.0,22,1053.96,0.098,23187.03,23187.03,EUR,774.9,6139.18,0.2648,False
99547,ORD-00099547,20220614,2022-06-14,2022-06,518,1027,8,42.0,58,398.34,0.18,23103.74,23103.74,EUR,381.28,989.63,0.0428,False
99548,ORD-00099548,20220513,2022-05-13,2022-05,1025,1134,6,47.0,24,82.34,0.048,1976.07,2147.9,USD,53.83,684.07,0.3462,False
99549,ORD-00099549,20240221,2024-02-21,2024-02,778,1123,6,33.0,15,73.0,0.124,1094.99,1190.21,USD,54.02,284.7,0.26,False
99550,ORD-00099550,20211211,2021-12-11,2021-12,1132,1034,3,83.0,58,540.49,0.194,31348.59,31348.59,EUR,470.89,4036.88,0.1288,False
99551,ORD-00099551,20230101,2023-01-01,2023-01,254,1040,6,77.0,32,293.47,0.25,9391.19,10207.82,USD,244.7,1560.81,0.1662,False
99552,ORD-00099552,20241029,2024-10-29,2024-10,689,1001,1,20.0,38,784.83,0.144,29823.71,29823.71,EUR,616.33,6403.06,0.2147,False
99553,ORD-00099553,20241217,2024-12-17,2024-12,218,1132,2,27.0,10,83.78,0.044,837.78,837.78,EUR,58.03,257.46,0.3073,False
99554,ORD-00099554,20250709,2025-07-09,2025-07,249,1184,1,79.0,24,190.2,0.086,4564.87,4564.87,EUR,76.44,2730.25,0.5981,False
99555,ORD-00099555,20250228,2025-02-28,2025-02,310,1176,7,49.0,49,60.51,0.189,2964.79,4359.99,CAD,56.26,208.17,0.0702,False
99556,ORD-00099556,20211120,2021-11-20,2021-11,1177,1075,2,14.0,49,149.09,0.17,7305.43,7305.43,EUR,118.35,1506.35,0.2062,False
99557,ORD-00099557,20220616,2022-06-16,2022-06,1146,1010,2,63.0,16,1005.34,0.075,16085.47,16085.47,EUR,805.06,3204.52,0.1992,False
99558,ORD-00099558,20230504,2023-05-04,2023-05,1066,1143,1,,33,798.17,0.085,26339.68,26339.68,EUR,751.03,1555.7,0.0591,False
99559,ORD-00099559,20250425,2025-04-25,2025-04,481,1058,1,27.0,6,519.34,0.154,3116.04,3116.04,EUR,437.26,492.5,0.1581,False
99560,ORD-00099560,20210127,2021-01-27,2021-01,982,1186,4,51.0,44,178.81,0.246,7867.42,7867.42,EUR,99.38,3494.76,0.4442,False
99561,ORD-00099561,20250101,2025-01-01,2025-01,11,1044,1,75.0,19,388.6,0.137,7383.42,7383.42,EUR,342.06,884.36,0.1198,False
99562,ORD-00099562,20250501,2025-05-01,2025-05,702,1066,3,2.0,88,172.0,0.144,15135.57,15135.57,EUR,97.05,6594.98,0.4357,False
99563,ORD-00099563,20240107,2024-01-07,2024-01,490,1126,4,61.0,34,58.48,0.155,1988.26,1988.26,EUR,46.05,422.47,0.2125,False
99564,ORD-00099564,20210423,2021-04-23,2021-04,1135,1043,2,7.0,64,275.94,0.257,17660.43,17660.43,EUR,261.7,911.45,0.0516,False
99565,ORD-00099565,20231220,2023-12-20,2023-12,376,1032,5,58.0,17,589.0,0.074,10013.01,8558.13,GBP,440.26,2528.6,0.2525,False
99566,ORD-00099566,20221001,2022-10-01,2022-10,1064,1150,5,69.0,46,607.8,0.178,27958.89,23896.49,GBP,643.42,-1638.45,-0.0586,False
99567,ORD-00099567,20221010,2022-10-10,2022-10,1171,1199,3,61.0,4,255.64,0.076,1022.57,1022.57,EUR,81.58,696.26,0.6809,False
99568,ORD-00099568,20230118,2023-01-18,2023-01,1162,1136,4,50.0,21,77.92,0.06,1636.25,1636.25,EUR,51.97,544.97,0.3331,False
99569,ORD-00099569,20210423,2021-04-23,2021-04,1147,1066,1,71.0,34,144.03,0.159,4897.08,4897.08,EUR,87.29,1929.33,0.394,False
99570,ORD-00099570,20220414,2022-04-14,2022-04,946,1074,3,78.0,9,100.26,0.093,902.33,902.33,EUR,70.1,271.4,0.3008,False
99571,ORD-00099571,20231014,2023-10-14,2023-10,275,1091,10,42.0,29,793.2,0.127,23002.94,3710151.61,JPY,456.26,9771.39,0.4248,False
99572,ORD-00099572,20221127,2022-11-27,2022-11,698,1176,1,62.0,23,56.8,0.159,1306.45,1306.45,EUR,51.24,127.93,0.0979,False
99573,ORD-00099573,20250224,2025-02-24,2025-02,687,1187,3,64.0,55,318.79,0.159,17533.49,17533.49,EUR,139.58,9856.32,0.5621,False
99574,ORD-00099574,20250518,2025-05-18,2025-05,1079,1139,6,53.0,94,75.79,0.255,7124.59,7744.12,USD,68.49,686.49,0.0964,False
99575,ORD-00099575,20210803,2021-08-03,2021-08,338,1151,1,24.0,79,467.88,0.21,36962.83,36962.83,EUR,468.02,-10.52,-0.0003,False
99576,ORD-00099576,20250330,2025-03-30,2025-03,58,1105,8,30.0,81,1622.53,0.157,131425.12,131425.12,EUR,1000.04,50422.12,0.3837,False
99577,ORD-00099577,20251013,2025-10-13,2025-10,681,1133,1,48.0,6,115.63,0.081,693.78,693.78,EUR,86.13,177.03,0.2552,False
99578,ORD-00099578,20221118,2022-11-18,2022-11,389,1055,1,85.0,26,380.19,0.17,9884.96,9884.96,EUR,346.53,875.25,0.0885,False
99579,ORD-00099579,20230103,2023-01-03,2023-01,869,1168,10,52.0,65,50.88,0.174,3307.32,533438.71,JPY,46.47,286.64,0.0867,False
99580,ORD-00099580,20240128,2024-01-28,2024-01,149,1085,8,2.0,80,745.93,0.171,59674.14,59674.14,EUR,462.03,22711.51,0.3806,False
99581,ORD-00099581,20221119,2022-11-19,2022-11,742,1075,6,38.0,73,159.86,0.118,11669.56,12684.3,USD,106.92,3864.63,0.3312,False
99582,ORD-00099582,20251207,2025-12-07,2025-12,890,1043,5,75.0,30,376.74,0.104,11302.14,9659.95,GBP,312.86,1916.45,0.1696,False
99583,ORD-00099583,20240925,2024-09-25,2024-09,300,1042,6,30.0,11,433.09,0.036,4764.02,5178.28,USD,359.76,806.7,0.1693,False
99584,ORD-00099584,20210219,2021-02-19,2021-02,104,1116,8,35.0,12,1385.07,0.117,16620.86,16620.86,EUR,1024.74,4323.94,0.2602,False
99585,ORD-00099585,20231021,2023-10-21,2023-10,552,1022,1,2.0,16,702.16,0.084,11234.56,11234.56,EUR,494.24,3326.72,0.2961,False
99586,ORD-00099586,20211231,2021-12-31,2021-12,1079,1084,6,82.0,57,541.34,0.14,30856.39,33539.55,USD,370.44,9741.53,0.3157,False
99587,ORD-00099587,20231227,2023-12-27,2023-12,1073,1152,5,35.0,30,677.79,0.152,20333.77,17379.29,GBP,777.94,-3004.55,-0.1478,False
99588,ORD-00099588,20241208,2024-12-08,2024-12,252,1121,9,70.0,10,84.35,0.117,843.54,3667.57,PLN,51.33,330.22,0.3915,False
99589,ORD-00099589,20230425,2023-04-25,2023-04,222,1018,8,12.0,16,1060.03,0.091,16960.53,16960.53,EUR,776.85,4530.87,0.2671,False
99590,ORD-00099590,20210325,2021-03-25,2021-03,468,1184,5,73.0,38,151.47,0.157,5755.97,4919.63,GBP,69.4,3118.65,0.5418,False
99591,ORD-00099591,20230314,2023-03-14,2023-03,277,1174,3,64.0,19,57.55,0.07,1093.42,1093.42,EUR,38.69,358.3,0.3277,False
99592,ORD-00099592,20221013,2022-10-13,2022-10,782,1183,9,53.0,100,150.78,0.214,15078.22,65557.48,PLN,56.33,9445.12,0.6264,False
99593,ORD-00099593,20220517,2022-05-17,2022-05,786,1007,6,40.0,12,1087.73,0.052,13052.72,14187.74,USD,629.58,5497.76,0.4212,False
99594,ORD-00099594,20220731,2022-07-31,2022-07,165,1184,1,59.0,18,182.68,0.047,3288.28,3288.28,EUR,68.69,2051.87,0.624,False
99595,ORD-00099595,20211216,2021-12-16,2021-12,677,1036,10,15.0,21,602.63,0.0,12655.14,2041151.61,JPY,456.9,3060.14,0.2418,False
99596,ORD-00099596,20251201,2025-12-01,2025-12,413,1126,1,50.0,120,55.18,0.247,6622.07,6622.07,EUR,50.25,592.0,0.0894,False
99597,ORD-00099597,20240424,2024-04-24,2024-04,301,1072,1,27.0,27,185.11,0.139,4997.96,4997.96,EUR,97.42,2367.68,0.4737,False
99598,ORD-00099598,20210605,2021-06-05,2021-06,246,1067,4,69.0,97,155.89,0.169,15121.07,15121.07,EUR,101.47,5278.88,0.3491,False
99599,ORD-00099599,20241118,2024-11-18,2024-11,440,1010,2,57.0,31,1007.88,0.112,31244.35,31244.35,EUR,835.29,5350.39,0.1712,False
99600,ORD-00099600,20220913,2022-09-13,2022-09,173,1022,6,6.0,72,551.82,0.221,39731.01,43185.88,USD,516.89,2515.07,0.0633,False
99601,ORD-00099601,20231219,2023-12-19,2023-12,356,1051,5,6.0,14,422.73,0.081,5918.19,5058.28,GBP,334.47,1235.62,0.2088,False
99602,ORD-00099602,20250314,2025-03-14,2025-03,758,1126,2,26.0,23,69.07,0.076,1588.5,1588.5,EUR,47.43,497.5,0.3132,False
99603,ORD-00099603,20231222,2023-12-22,2023-12,136,1132,9,46.0,8,85.49,0.041,683.95,2973.7,PLN,54.33,249.33,0.3645,False
99604,ORD-00099604,20220101,2022-01-01,2022-01,523,1186,10,34.0,32,215.65,0.168,6900.7,1113016.13,JPY,101.57,3650.52,0.529,False
99605,ORD-00099605,20251014,2025-10-14,2025-10,1114,1066,6,67.0,139,142.85,0.27,19855.64,21582.22,USD,90.47,7279.96,0.3666,False
99606,ORD-00099606,20240402,2024-04-02,2024-04,678,1150,1,61.0,35,690.26,0.151,24159.0,24159.0,EUR,672.07,636.51,0.0263,False
99607,ORD-00099607,20250802,2025-08-02,2025-08,836,1101,1,63.0,22,1339.64,0.153,29472.07,29472.07,EUR,944.9,8684.26,0.2947,False
99608,ORD-00099608,20221111,2022-11-11,2022-11,772,1156,3,4.0,34,535.0,0.073,18190.06,18190.06,EUR,478.25,1929.56,0.1061,False
99609,ORD-00099609,20230504,2023-05-04,2023-05,688,1155,9,67.0,14,556.13,0.125,7785.79,33851.26,PLN,683.71,-1786.14,-0.2294,False
99610,ORD-00099610,20231123,2023-11-23,2023-11,549,1186,9,33.0,3,239.2,0.049,717.59,3119.96,PLN,102.44,410.25,0.5717,False
99611,ORD-00099611,20210307,2021-03-07,2021-03,653,1192,9,44.0,3,235.96,0.073,707.89,3077.78,PLN,104.76,393.6,0.556,False
99612,ORD-00099612,20231213,2023-12-13,2023-12,757,1026,6,6.0,18,606.86,0.076,10923.46,11873.33,USD,509.35,1755.17,0.1607,False
99613,ORD-00099613,20240719,2024-07-19,2024-07,559,1171,8,23.0,39,51.47,0.156,2007.15,2007.15,EUR,41.28,397.23,0.1979,False
99614,ORD-00099614,20230129,2023-01-29,2023-01,262,1008,9,62.0,9,792.82,0.122,7135.41,31023.52,PLN,576.5,1946.9,0.2728,False
99615,ORD-00099615,20231031,2023-10-31,2023-10,288,1021,1,50.0,10,641.58,0.15,6415.78,6415.78,EUR,549.4,921.83,0.1437,False
99616,ORD-00099616,20241122,2024-11-22,2024-11,254,1035,6,49.0,69,496.61,0.228,34266.09,37245.75,USD,491.6,345.98,0.0101,False
99617,ORD-00099617,20251129,2025-11-29,2025-11,881,1118,8,7.0,3,1629.31,0.026,4887.92,4887.92,EUR,818.24,2433.21,0.4978,False
99618,ORD-00099618,20211018,2021-10-18,2021-10,601,1139,2,32.0,1,88.45,0.05,88.45,88.45,EUR,61.66,26.79,0.3029,False
99619,ORD-00099619,20251010,2025-10-10,2025-10,130,1125,6,73.0,32,80.75,0.153,2584.13,2808.84,USD,61.28,623.07,0.2411,False
99620,ORD-00099620,20230419,2023-04-19,2023-04,514,1026,1,57.0,3,557.55,0.092,1672.66,1672.66,EUR,515.24,126.92,0.0759,False
99621,ORD-00099621,20220910,2022-09-10,2022-09,236,1085,4,82.0,4,755.66,0.067,3022.63,3022.63,EUR,435.54,1280.47,0.4236,False
99622,ORD-00099622,20240404,2024-04-04,2024-04,1070,1189,7,57.0,44,237.84,0.18,10464.94,15389.62,CAD,101.49,5999.27,0.5733,False
99623,ORD-00099623,20230328,2023-03-28,2023-03,521,1185,8,21.0,11,233.61,0.129,2569.71,2569.71,EUR,109.46,1365.64,0.5314,False
99624,ORD-00099624,20250901,2025-09-01,2025-09,261,1101,9,41.0,9,1321.32,0.16,11891.88,51703.83,PLN,937.16,3457.42,0.2907,False
99625,ORD-00099625,20250221,2025-02-21,2025-02,157,1112,1,15.0,64,1525.61,0.123,97639.1,97639.1,EUR,1014.8,32691.88,0.3348,False
99626,ORD-00099626,20251208,2025-12-08,2025-12,793,1120,4,81.0,111,87.93,0.179,9759.95,9759.95,EUR,68.09,2201.64,0.2256,False
99627,ORD-00099627,20220508,2022-05-08,2022-05,976,1144,1,10.0,42,494.44,0.195,20766.42,20766.42,EUR,540.78,-1946.17,-0.0937,False
99628,ORD-00099628,20210624,2021-06-24,2021-06,205,1010,2,32.0,23,936.24,0.084,21533.61,21533.61,EUR,790.97,3341.27,0.1552,False
99629,ORD-00099629,20250414,2025-04-14,2025-04,1054,1113,2,84.0,63,1592.62,0.202,100335.33,100335.33,EUR,1215.25,23774.55,0.237,False
99630,ORD-00099630,20250524,2025-05-24,2025-05,589,1150,10,12.0,85,583.5,0.22,49597.09,7999530.65,JPY,700.0,-9903.27,-0.1997,False
99631,ORD-00099631,20250115,2025-01-15,2025-01,592,1194,2,65.0,44,291.76,0.177,12837.52,12837.52,EUR,121.04,7511.62,0.5851,False
99632,ORD-00099632,20210312,2021-03-12,2021-03,915,1167,6,70.0,64,51.35,0.149,3286.2,3571.96,USD,45.94,346.34,0.1054,False
99633,ORD-00099633,20221027,2022-10-27,2022-10,689,1169,1,57.0,62,44.45,0.101,2755.94,2755.94,EUR,41.87,160.07,0.0581,False
99634,ORD-00099634,20210214,2021-02-14,2021-02,755,1160,1,15.0,172,70.6,0.164,12142.7,12142.7,EUR,56.43,2436.52,0.2007,False
99635,ORD-00099635,20230327,2023-03-27,2023-03,943,1130,1,51.0,3,95.63,,286.89,286.89,EUR,64.23,94.19,0.3283,False
99636,ORD-00099636,20210813,2021-08-13,2021-08,203,1045,7,72.0,8,389.53,0.068,3116.24,4582.71,CAD,335.84,429.55,0.1378,False
99637,ORD-00099637,20251222,2025-12-22,2025-12,7,1117,7,28.0,8,1137.37,0.084,9098.95,13380.81,CAD,934.31,1624.47,0.1785,False
99638,ORD-00099638,20230125,2023-01-25,2023-01,694,1098,7,7.0,46,524.22,0.153,24113.96,35461.71,CAD,449.52,3436.18,0.1425,False
99639,ORD-00099639,20230201,2023-02-01,2023-02,903,1132,10,35.0,63,71.87,0.176,4527.77,730285.48,JPY,56.42,973.2,0.2149,False
99640,ORD-00099640,20240715,2024-07-15,2024-07,823,1114,1,59.0,12,1453.19,0.085,17438.25,17438.25,EUR,926.47,6320.66,0.3625,False
99641,ORD-00099641,20250825,2025-08-25,2025-08,394,1135,3,44.0,19,84.23,0.104,1600.32,1600.32,EUR,57.72,503.63,0.3147,False
99642,ORD-00099642,20210128,2021-01-28,2021-01,195,1063,1,77.0,1,190.93,0.05,190.93,190.93,EUR,86.72,104.21,0.5458,False
99643,ORD-00099643,20240807,2024-08-07,2024-08,15,1164,1,39.0,2,45.35,0.067,90.69,90.69,EUR,33.5,23.7,0.2613,False
99644,ORD-00099644,20230304,2023-03-04,2023-03,1057,1025,6,67.0,4,833.6,0.042,3334.4,3624.35,USD,619.76,855.38,0.2565,False
99645,ORD-00099645,20220103,2022-01-03,2022-01,263,1161,6,31.0,32,58.5,0.118,1871.95,2034.73,USD,42.52,511.35,0.2732,False
99646,ORD-00099646,20210604,2021-06-04,2021-06,389,1124,1,85.0,55,78.36,0.171,4309.9,4309.9,EUR,62.09,894.85,0.2076,False
99647,ORD-00099647,20250214,2025-02-14,2025-02,531,1085,1,3.0,9,910.05,0.033,8190.45,8190.45,EUR,458.66,4062.52,0.496,False
99648,ORD-00099648,20250527,2025-05-27,2025-05,519,1022,1,65.0,20,727.37,0.045,14547.48,14547.48,EUR,551.13,3524.85,0.2423,False
99649,ORD-00099649,20240606,2024-06-06,2024-06,308,1039,1,66.0,17,705.03,0.069,11985.54,11985.54,EUR,601.85,1754.05,0.1463,False
99650,ORD-00099650,20250308,2025-03-08,2025-03,872,1030,4,40.0,53,590.43,0.195,31292.98,31292.98,EUR,522.0,3627.01,0.1159,False
99651,ORD-00099651,20230317,2023-03-17,2023-03,559,1190,8,4.0,78,227.22,0.083,17722.81,17722.81,EUR,106.09,9447.86,0.5331,False
99652,ORD-00099652,20210221,2021-02-21,2021-02,1038,1095,2,56.0,57,475.62,0.157,27110.08,27110.08,EUR,279.9,11155.97,0.4115,False
99653,ORD-00099653,20250709,2025-07-09,2025-07,497,1144,6,70.0,9,623.06,,5607.51,6095.12,USD,578.82,398.14,0.071,False
99654,ORD-00099654,20250514,2025-05-14,2025-05,1164,1128,9,62.0,19,54.12,0.118,1028.35,4471.09,PLN,39.93,269.64,0.2622,False
99655,ORD-00099655,20230514,2023-05-14,2023-05,1079,1025,6,26.0,83,763.97,0.149,63409.31,68923.16,USD,637.4,10505.47,0.1657,False
99656,ORD-00099656,20220228,2022-02-28,2022-02,454,1183,9,17.0,28,174.15,0.043,4876.3,21201.3,PLN,55.59,3319.78,0.6808,False
99657,ORD-00099657,20221002,2022-10-02,2022-10,326,1039,6,18.0,6,619.65,0.074,3717.93,4041.23,USD,536.86,496.78,0.1336,False
99658,ORD-00099658,20230307,2023-03-07,2023-03,660,1082,3,70.0,29,777.01,0.132,22533.23,22533.23,EUR,643.69,3866.26,0.1716,False
99659,ORD-00099659,20250629,2025-06-29,2025-06,742,1001,6,16.0,43,801.08,0.124,34446.28,37441.61,USD,629.65,7371.38,0.214,False
99660,ORD-00099660,20210709,2021-07-09,2021-07,395,1079,8,42.0,26,151.15,0.174,3929.84,3929.84,EUR,102.28,1270.53,0.3233,False
99661,ORD-00099661,20251130,2025-11-30,2025-11,404,1101,6,78.0,108,1004.47,0.339,108482.79,117916.08,USD,922.09,8897.44,0.082,False
99662,ORD-00099662,20250706,2025-07-06,2025-07,361,1182,6,18.0,14,267.21,0.101,3741.0,4066.3,USD,87.91,2510.22,0.671,False
