cost_id,year_month,product_id,standard_unit_cost_eur,actual_unit_cost_eur
11228,2025-09,1027,380.28,366.47
11229,2025-09,1028,409.47,403.54
11230,2025-09,1029,446.57,472.97
11231,2025-09,1030,526.78,535.86
11232,2025-09,1031,510.31,520.22
11233,2025-09,1032,467.77,481.63
11234,2025-09,1033,553.22,568.44
11235,2025-09,1034,512.96,541.28
11236,2025-09,1035,515.37,501.6
11237,2025-09,1036,510.77,536.12
11238,2025-09,1037,532.77,528.39
11239,2025-09,1038,487.13,487.9
11240,2025-09,1039,629.48,628.88
11241,2025-09,1040,256.97,244.37
11242,2025-09,1041,283.12,285.43
11243,2025-09,1042,348.2,343.22
11244,2025-09,1043,305.94,295.86
11245,2025-09,1044,343.62,365.74
11246,2025-09,1045,365.81,349.99
11247,2025-09,1046,429.52,460.03
11248,2025-09,1047,378.56,404.33
11249,2025-09,1048,434.67,455.94
11250,2025-09,1049,314.32,337.04
11251,2025-09,1050,391.48,373.57
11252,2025-09,1051,355.15,344.61
11253,2025-09,1052,292.63,280.81
11254,2025-09,1053,312.33,302.96
11255,2025-09,1054,419.07,409.88
11256,2025-09,1055,331.78,331.12
11257,2025-09,1056,278.83,297.27
11258,2025-09,1057,343.45,345.78
11259,2025-09,1058,420.57,439.18
11260,2025-09,1059,345.82,328.79
11261,2025-09,1060,107.42,111.83
11262,2025-09,1061,69.48,66.79
11263,2025-09,1062,103.03,107.58
11264,2025-09,1063,97.07,92.77
11265,2025-09,1064,117.75,115.31
11266,2025-09,1065,91.31,91.06
11267,2025-09,1066,94.29,89.98
11268,2025-09,1067,113.63,116.59
11269,2025-09,1068,120.1,119.82
11270,2025-09,1069,124.51,123.87
11271,2025-09,1070,81.48,78.48
11272,2025-09,1071,75.0,73.36
11273,2025-09,1072,94.52,94.1
11274,2025-09,1073,110.34,116.65
11275,2025-09,1074,74.2,71.85
11276,2025-09,1075,120.31,114.95
11277,2025-09,1076,78.73,76.08
11278,2025-09,1077,92.3,97.02
11279,2025-09,1078,130.14,132.03
11280,2025-09,1079,107.02,106.27
11281,2025-09,1080,431.18,448.66
11282,2025-09,1081,448.28,441.2
11283,2025-09,1082,637.59,648.7
11284,2025-09,1083,399.48,402.48
11285,2025-09,1084,449.12,445.79
11286,2025-09,1085,471.41,492.6
11287,2025-09,1086,524.38,558.32
11288,2025-09,1087,398.33,389.63
11289,2025-09,1088,597.85,644.74
11290,2025-09,1089,543.32,544.01
11291,2025-09,1090,562.4,563.44
11292,2025-09,1091,489.96,513.81
11293,2025-09,1092,676.4,723.61
11294,2025-09,1093,601.57,604.79
11295,2025-09,1094,549.89,588.74
11296,2025-09,1095,327.13,343.0
11297,2025-09,1096,734.41,699.92
11298,2025-09,1097,420.11,442.95
11299,2025-09,1098,471.86,480.26
11300,2025-09,1099,524.47,545.71
11301,2025-09,1100,1015.19,1024.51
11302,2025-09,1101,965.24,1022.13
11303,2025-09,1102,959.28,1001.2
11304,2025-09,1103,1368.76,1469.53
11305,2025-09,1104,733.47,734.92
11306,2025-09,1105,967.31,942.73
11307,2025-09,1106,817.3,834.64
11308,2025-09,1107,1043.32,1042.42
11309,2025-09,1108,1038.45,1024.99
11310,2025-09,1109,904.84,938.19
11311,2025-09,1110,1326.74,1353.32
11312,2025-09,1111,909.63,874.19
11313,2025-09,1112,1011.16,1033.46
11314,2025-09,1113,1276.6,1344.39
11315,2025-09,1114,1002.54,1063.74
11316,2025-09,1115,1041.48,1030.27
11317,2025-09,1116,1138.43,1152.67
11318,2025-09,1117,942.72,942.2
11319,2025-09,1118,853.57,884.74
11320,2025-09,1119,1187.37,1129.98
11321,2025-09,1120,72.13,77.64
11322,2025-09,1121,54.12,55.55
11323,2025-09,1122,61.35,60.43
11324,2025-09,1123,56.28,58.28
11325,2025-09,1124,68.39,73.04
11326,2025-09,1125,59.47,56.6
11327,2025-09,1126,49.92,50.85
11328,2025-09,1127,78.7,82.05
11329,2025-09,1128,40.6,42.89
11330,2025-09,1129,61.07,59.82
11331,2025-09,1130,66.49,69.39
11332,2025-09,1131,75.64,74.21
11333,2025-09,1132,55.98,59.93
11334,2025-09,1133,83.58,87.86
11335,2025-09,1134,57.54,56.03
11336,2025-09,1135,58.59,62.62
11337,2025-09,1136,52.83,54.73
11338,2025-09,1137,53.63,54.95
11339,2025-09,1138,58.71,57.09
11340,2025-09,1139,68.19,68.05
11341,2025-09,1140,928.53,913.7
11342,2025-09,1141,586.78,577.94
11343,2025-09,1142,568.89,596.77
11344,2025-09,1143,725.93,731.31
11345,2025-09,1144,599.22,630.22
11346,2025-09,1145,647.41,659.96
11347,2025-09,1146,576.19,608.89
11348,2025-09,1147,662.28,704.77
11349,2025-09,1148,570.61,561.8
11350,2025-09,1149,829.7,824.71
11351,2025-09,1150,664.05,643.81
11352,2025-09,1151,531.55,539.19
11353,2025-09,1152,800.99,832.39
11354,2025-09,1153,585.31,621.79
11355,2025-09,1154,629.25,624.22
11356,2025-09,1155,665.5,647.5
11357,2025-09,1156,522.82,554.62
11358,2025-09,1157,770.76,747.52
11359,2025-09,1158,789.82,771.29
11360,2025-09,1159,629.46,619.8
11361,2025-09,1160,61.3,65.12
11362,2025-09,1161,49.11,51.32
11363,2025-09,1162,58.37,56.19
11364,2025-09,1163,43.12,43.98
11365,2025-09,1164,37.02,39.16
11366,2025-09,1165,51.61,51.45
11367,2025-09,1166,53.95,52.04
11368,2025-09,1167,47.91,49.84
11369,2025-09,1168,49.02,48.72
11370,2025-09,1169,43.46,45.05
11371,2025-09,1170,58.38,58.02
11372,2025-09,1171,44.22,45.99
11373,2025-09,1172,47.8,48.89
11374,2025-09,1173,43.88,46.55
11375,2025-09,1174,44.09,41.98
11376,2025-09,1175,51.61,50.38
11377,2025-09,1176,56.87,55.94
11378,2025-09,1177,42.86,43.12
11379,2025-09,1178,40.47,39.07
11380,2025-09,1179,38.38,40.4
11381,2025-09,1180,130.7,128.24
11382,2025-09,1181,94.63,99.53
11383,2025-09,1182,92.96,96.14
11384,2025-09,1183,63.53,67.32
11385,2025-09,1184,73.09,75.63
11386,2025-09,1185,118.68,118.55
11387,2025-09,1186,107.89,115.87
11388,2025-09,1187,136.89,146.63
11389,2025-09,1188,91.25,93.8
11390,2025-09,1189,105.16,101.19
11391,2025-09,1190,106.53,113.93
11392,2025-09,1191,122.89,121.41
11393,2025-09,1192,114.99,118.56
11394,2025-09,1193,83.37,82.96
11395,2025-09,1194,114.79,115.0
11396,2025-09,1195,110.83,111.77
11397,2025-09,1196,76.16,81.71
11398,2025-09,1197,89.98,95.43
11399,2025-09,1198,113.01,121.89
11400,2025-09,1199,89.71,92.16
11401,2025-10,1000,599.09,642.52
11402,2025-10,1001,589.88,613.09
11403,2025-10,1002,603.54,615.74
11404,2025-10,1003,846.0,906.29
11405,2025-10,1004,612.78,657.39
11406,2025-10,1005,610.62,615.29
11407,2025-10,1006,674.57,663.61
11408,2025-10,1007,668.16,682.85
11409,2025-10,1008,607.89,622.86
11410,2025-10,1009,676.39,707.21
11411,2025-10,1010,850.18,885.73
11412,2025-10,1011,705.36,676.22
11413,2025-10,1012,751.55,773.49
11414,2025-10,1013,737.73,747.42
11415,2025-10,1014,1004.38,1067.19
11416,2025-10,1015,694.69,701.78
11417,2025-10,1016,844.17,868.69
11418,2025-10,1017,802.37,846.97
11419,2025-10,1018,799.5,783.08
11420,2025-10,1019,685.2,711.92
11421,2025-10,1020,490.17,524.95
11422,2025-10,1021,579.15,607.19
11423,2025-10,1022,536.62,561.58
11424,2025-10,1023,573.57,571.53
11425,2025-10,1024,432.09,420.83
11426,2025-10,1025,652.75,678.88
11427,2025-10,1026,531.63,524.11
11428,2025-10,1027,382.1,370.18
11429,2025-10,1028,409.2,413.01
11430,2025-10,1029,465.03,461.34
11431,2025-10,1030,508.05,504.42
11432,2025-10,1031,489.46,495.46
11433,2025-10,1032,456.94,486.78
11434,2025-10,1033,543.76,571.33
11435,2025-10,1034,512.84,540.49
11436,2025-10,1035,518.43,558.17
11437,2025-10,1036,494.32,473.95
11438,2025-10,1037,528.67,514.27
11439,2025-10,1038,478.15,510.39
11440,2025-10,1039,603.86,632.96
11441,2025-10,1040,258.01,258.46
11442,2025-10,1041,268.84,288.14
11443,2025-10,1042,341.1,350.21
11444,2025-10,1043,284.87,289.13
11445,2025-10,1044,330.95,349.18
11446,2025-10,1045,354.94,344.34
11447,2025-10,1046,412.25,398.7
11448,2025-10,1047,377.65,397.73
11449,2025-10,1048,450.56,432.08
11450,2025-10,1049,311.48,307.93
11451,2025-10,1050,405.17,395.51
11452,2025-10,1051,345.76,341.39
11453,2025-10,1052,288.53,288.65
11454,2025-10,1053,299.3,286.49
11455,2025-10,1054,417.8,429.84
11456,2025-10,1055,349.33,352.42
11457,2025-10,1056,284.97,282.78
11458,2025-10,1057,347.57,366.49
11459,2025-10,1058,446.22,425.94
11460,2025-10,1059,354.94,345.95
11461,2025-10,1060,111.14,108.53
11462,2025-10,1061,70.52,67.22
11463,2025-10,1062,104.84,106.07
11464,2025-10,1063,90.56,88.42
11465,2025-10,1064,121.01,128.25
11466,2025-10,1065,89.83,92.01
11467,2025-10,1066,94.51,100.52
11468,2025-10,1067,118.49,125.87
11469,2025-10,1068,118.73,123.53
11470,2025-10,1069,119.9,114.79
11471,2025-10,1070,77.89,76.19
11472,2025-10,1071,76.0,77.42
11473,2025-10,1072,102.49,106.91
11474,2025-10,1073,110.89,118.59
11475,2025-10,1074,75.58,77.07
11476,2025-10,1075,119.12,121.66
11477,2025-10,1076,82.07,79.33
11478,2025-10,1077,94.24,93.25
11479,2025-10,1078,132.08,128.49
11480,2025-10,1079,108.99,113.82
11481,2025-10,1080,419.97,441.79
11482,2025-10,1081,461.85,442.18
11483,2025-10,1082,646.29,641.16
11484,2025-10,1083,408.96,421.05
11485,2025-10,1084,423.61,439.56
11486,2025-10,1085,487.55,478.69
11487,2025-10,1086,535.35,541.27
11488,2025-10,1087,388.25,401.83
11489,2025-10,1088,626.92,605.16
11490,2025-10,1089,536.41,575.63
11491,2025-10,1090,544.95,521.76
11492,2025-10,1091,508.83,540.07
11493,2025-10,1092,684.42,732.99
11494,2025-10,1093,541.89,564.68
11495,2025-10,1094,561.78,570.43
11496,2025-10,1095,319.62,323.29
11497,2025-10,1096,695.54,660.89
11498,2025-10,1097,429.05,416.4
11499,2025-10,1098,486.54,523.02
11500,2025-10,1099,526.44,525.02
11501,2025-10,1100,1015.14,1012.68
11502,2025-10,1101,952.39,952.68
11503,2025-10,1102,955.59,1027.76
11504,2025-10,1103,1414.42,1407.58
11505,2025-10,1104,806.92,795.22
11506,2025-10,1105,1009.55,991.39
11507,2025-10,1106,870.6,923.43
11508,2025-10,1107,1037.02,1101.16
11509,2025-10,1108,1018.95,1044.68
11510,2025-10,1109,875.47,911.95
11511,2025-10,1110,1287.18,1263.06
11512,2025-10,1111,891.44,875.66
11513,2025-10,1112,1057.76,1011.65
11514,2025-10,1113,1317.61,1394.77
11515,2025-10,1114,1020.87,1081.12
11516,2025-10,1115,1102.41,1162.41
11517,2025-10,1116,1151.96,1141.94
11518,2025-10,1117,970.66,1023.75
11519,2025-10,1118,859.22,822.96
11520,2025-10,1119,1122.59,1069.21
11521,2025-10,1120,74.04,75.89
11522,2025-10,1121,52.05,49.92
11523,2025-10,1122,61.58,59.42
11524,2025-10,1123,56.31,53.98
11525,2025-10,1124,67.25,65.86
11526,2025-10,1125,58.18,56.92
11527,2025-10,1126,50.24,50.49
11528,2025-10,1127,74.01,73.11
11529,2025-10,1128,41.79,44.36
11530,2025-10,1129,57.71,56.24
11531,2025-10,1130,63.03,60.03
11532,2025-10,1131,77.48,76.91
11533,2025-10,1132,59.48,61.07
11534,2025-10,1133,84.77,90.17
11535,2025-10,1134,58.37,60.47
11536,2025-10,1135,57.78,57.68
11537,2025-10,1136,54.23,53.83
11538,2025-10,1137,52.93,51.66
11539,2025-10,1138,61.12,60.05
11540,2025-10,1139,69.14,73.96
11541,2025-10,1140,934.36,919.84
11542,2025-10,1141,621.83,597.01
11543,2025-10,1142,582.41,588.79
11544,2025-10,1143,741.64,705.2
11545,2025-10,1144,594.32,606.16
11546,2025-10,1145,646.08,646.13
11547,2025-10,1146,577.2,601.45
11548,2025-10,1147,680.51,694.4
11549,2025-10,1148,593.84,589.46
11550,2025-10,1149,770.11,825.24
11551,2025-10,1150,645.59,651.84
11552,2025-10,1151,520.6,548.3
11553,2025-10,1152,788.23,823.53
11554,2025-10,1153,552.06,566.13
11555,2025-10,1154,625.91,667.2
11556,2025-10,1155,646.4,621.81
11557,2025-10,1156,529.94,559.57
11558,2025-10,1157,767.89,824.43
11559,2025-10,1158,683.95,653.31
11560,2025-10,1159,621.49,590.69
11561,2025-10,1160,63.59,66.06
11562,2025-10,1161,50.47,52.89
11563,2025-10,1162,61.19,61.07
11564,2025-10,1163,41.04,43.1
11565,2025-10,1164,35.0,37.14
11566,2025-10,1165,53.92,55.05
11567,2025-10,1166,53.55,50.9
11568,2025-10,1167,47.39,50.34
11569,2025-10,1168,48.04,47.84
11570,2025-10,1169,44.1,45.46
11571,2025-10,1170,60.16,63.73
11572,2025-10,1171,41.67,43.21
11573,2025-10,1172,48.33,50.43
11574,2025-10,1173,41.5,40.99
11575,2025-10,1174,44.99,46.09
11576,2025-10,1175,50.84,50.6
11577,2025-10,1176,58.05,60.82
11578,2025-10,1177,41.27,41.16
11579,2025-10,1178,39.45,39.8
11580,2025-10,1179,38.54,36.74
11581,2025-10,1180,134.93,132.73
11582,2025-10,1181,92.95,94.56
11583,2025-10,1182,95.73,96.25
11584,2025-10,1183,62.03,62.77
11585,2025-10,1184,77.41,76.2
11586,2025-10,1185,116.22,112.5
11587,2025-10,1186,107.03,110.12
11588,2025-10,1187,133.19,140.79
11589,2025-10,1188,89.75,94.56
11590,2025-10,1189,105.91,111.29
11591,2025-10,1190,105.66,104.07
11592,2025-10,1191,120.23,123.9
11593,2025-10,1192,121.62,120.41
11594,2025-10,1193,80.49,81.88
11595,2025-10,1194,118.72,125.31
11596,2025-10,1195,111.22,107.84
11597,2025-10,1196,76.14,76.14
11598,2025-10,1197,80.68,78.43
11599,2025-10,1198,114.42,111.62
11600,2025-10,1199,90.31,92.32
11601,2025-11,1000,600.02,638.21
11602,2025-11,1001,611.54,583.29
11603,2025-11,1002,586.22,595.41
11604,2025-11,1003,853.23,921.21
11605,2025-11,1004,581.82,565.73
11606,2025-11,1005,618.61,588.18
11607,2025-11,1006,684.97,732.39
11608,2025-11,1007,677.96,660.92
11609,2025-11,1008,589.3,609.1
11610,2025-11,1009,663.9,671.96
11611,2025-11,1010,844.66,887.68
11612,2025-11,1011,705.43,727.92
11613,2025-11,1012,716.79,768.66
11614,2025-11,1013,749.94,779.23
11615,2025-11,1014,969.1,960.99
11616,2025-11,1015,683.61,720.66
11617,2025-11,1016,842.02,898.0
11618,2025-11,1017,767.35,809.58
11619,2025-11,1018,793.07,823.74
11620,2025-11,1019,727.72,727.45
11621,2025-11,1020,486.87,484.09
11622,2025-11,1021,556.53,554.29
11623,2025-11,1022,523.27,535.38
11624,2025-11,1023,581.05,589.38
11625,2025-11,1024,439.27,424.85
11626,2025-11,1025,657.61,707.55
11627,2025-11,1026,516.5,492.81
11628,2025-11,1027,398.34,405.52
11629,2025-11,1028,402.08,404.36
11630,2025-11,1029,459.97,486.36
11631,2025-11,1030,543.24,552.64
11632,2025-11,1031,482.55,484.19
11633,2025-11,1032,464.35,447.22
11634,2025-11,1033,561.83,563.32
11635,2025-11,1034,497.7,482.82
11636,2025-11,1035,504.26,495.22
11637,2025-11,1036,489.99,466.22
11638,2025-11,1037,562.71,546.81
11639,2025-11,1038,496.43,482.06
11640,2025-11,1039,623.91,647.07
11641,2025-11,1040,261.24,280.5
11642,2025-11,1041,266.08,275.51
11643,2025-11,1042,345.87,336.05
11644,2025-11,1043,306.04,313.47
11645,2025-11,1044,341.81,341.55
11646,2025-11,1045,355.3,358.12
11647,2025-11,1046,420.16,437.6
11648,2025-11,1047,365.21,364.55
11649,2025-11,1048,457.27,468.52
11650,2025-11,1049,307.69,330.79
11651,2025-11,1050,411.59,406.88
11652,2025-11,1051,358.01,370.45
11653,2025-11,1052,291.25,291.85
11654,2025-11,1053,310.9,333.66
11655,2025-11,1054,391.71,418.02
11656,2025-11,1055,325.81,338.7
11657,2025-11,1056,294.51,291.83
11658,2025-11,1057,337.23,361.26
11659,2025-11,1058,410.47,414.92
11660,2025-11,1059,340.33,338.89
11661,2025-11,1060,109.47,112.59
11662,2025-11,1061,73.45,71.56
11663,2025-11,1062,108.56,113.94
11664,2025-11,1063,98.93,99.92
11665,2025-11,1064,120.8,120.68
11666,2025-11,1065,88.93,94.0
11667,2025-11,1066,98.14,101.75
11668,2025-11,1067,115.98,121.57
11669,2025-11,1068,114.02,122.88
11670,2025-11,1069,126.2,120.77
11671,2025-11,1070,78.68,84.2
11672,2025-11,1071,73.75,79.33
11673,2025-11,1072,98.21,101.88
11674,2025-11,1073,106.91,113.42
11675,2025-11,1074,69.88,66.69
11676,2025-11,1075,118.66,123.26
11677,2025-11,1076,79.33,78.6
11678,2025-11,1077,99.98,98.57
11679,2025-11,1078,127.73,133.88
11680,2025-11,1079,109.4,110.51
11681,2025-11,1080,416.71,437.6
11682,2025-11,1081,424.8,407.3
11683,2025-11,1082,642.24,685.26
11684,2025-11,1083,411.85,413.56
11685,2025-11,1084,444.56,432.02
11686,2025-11,1085,499.02,536.99
11687,2025-11,1086,500.37,504.26
11688,2025-11,1087,383.15,408.58
11689,2025-11,1088,630.83,613.25
11690,2025-11,1089,508.52,516.9
11691,2025-11,1090,594.98,591.9
11692,2025-11,1091,488.48,468.76
11693,2025-11,1092,708.11,680.73
11694,2025-11,1093,593.95,617.22
11695,2025-11,1094,538.72,579.73
11696,2025-11,1095,323.55,316.89
11697,2025-11,1096,747.57,769.37
11698,2025-11,1097,430.69,464.79
11699,2025-11,1098,478.1,462.85
11700,2025-11,1099,511.17,497.37
11701,2025-11,1100,1005.57,1072.18
11702,2025-11,1101,938.14,946.37
11703,2025-11,1102,955.31,967.46
11704,2025-11,1103,1358.55,1364.97
11705,2025-11,1104,765.74,792.04
11706,2025-11,1105,1007.77,1034.21
11707,2025-11,1106,826.38,814.64
11708,2025-11,1107,1030.91,1025.69
11709,2025-11,1108,1029.98,1042.66
11710,2025-11,1109,825.52,816.39
11711,2025-11,1110,1333.23,1330.63
11712,2025-11,1111,914.84,925.73
11713,2025-11,1112,1000.46,1022.82
11714,2025-11,1113,1290.1,1235.64
11715,2025-11,1114,1048.74,1019.83
11716,2025-11,1115,1021.38,1032.95
11717,2025-11,1116,1140.49,1183.15
11718,2025-11,1117,935.36,889.7
11719,2025-11,1118,850.52,909.45
11720,2025-11,1119,1138.07,1214.9
11721,2025-11,1120,72.78,71.26
11722,2025-11,1121,52.2,50.37
11723,2025-11,1122,63.08,63.86
11724,2025-11,1123,52.24,55.72
11725,2025-11,1124,66.42,65.91
11726,2025-11,1125,61.34,58.8
11727,2025-11,1126,47.62,47.05
11728,2025-11,1127,76.07,72.7
11729,2025-11,1128,42.4,43.04
11730,2025-11,1129,57.18,55.54
11731,2025-11,1130,69.5,67.26
11732,2025-11,1131,74.11,72.92
11733,2025-11,1132,58.52,61.23
11734,2025-11,1133,83.74,86.18
11735,2025-11,1134,58.67,58.51
11736,2025-11,1135,58.85,63.51
11737,2025-11,1136,55.27,58.7
11738,2025-11,1137,54.19,54.03
11739,2025-11,1138,63.42,65.69
11740,2025-11,1139,69.97,74.98
11741,2025-11,1140,957.56,1012.59
11742,2025-11,1141,597.74,599.03
11743,2025-11,1142,576.94,554.67
11744,2025-11,1143,753.06,778.91
11745,2025-11,1144,626.65,603.66
11746,2025-11,1145,663.11,709.5
11747,2025-11,1146,555.9,532.48
11748,2025-11,1147,682.71,709.96
11749,2025-11,1148,588.18,592.66
11750,2025-11,1149,824.34,786.75
11751,2025-11,1150,659.32,668.31
11752,2025-11,1151,530.06,516.47
11753,2025-11,1152,801.36,828.49
11754,2025-11,1153,562.84,596.42
11755,2025-11,1154,648.19,665.58
11756,2025-11,1155,660.09,629.99
11757,2025-11,1156,515.99,509.82
11758,2025-11,1157,758.45,727.88
11759,2025-11,1158,726.84,745.24
11760,2025-11,1159,653.91,656.17
11761,2025-11,1160,67.35,69.02
11762,2025-11,1161,50.43,48.44
11763,2025-11,1162,57.4,59.36
11764,2025-11,1163,41.38,43.39
11765,2025-11,1164,36.17,38.1
11766,2025-11,1165,51.41,50.35
11767,2025-11,1166,53.77,55.42
11768,2025-11,1167,49.01,51.05
11769,2025-11,1168,47.41,50.14
11770,2025-11,1169,44.84,47.74
11771,2025-11,1170,60.41,64.71
11772,2025-11,1171,43.55,42.43
11773,2025-11,1172,45.38,43.57
11774,2025-11,1173,42.06,43.51
11775,2025-11,1174,45.26,47.01
11776,2025-11,1175,54.37,53.79
11777,2025-11,1176,57.16,59.78
11778,2025-11,1177,42.75,43.72
11779,2025-11,1178,40.4,40.4
11780,2025-11,1179,38.73,37.01
11781,2025-11,1180,127.84,123.0
11782,2025-11,1181,94.39,91.62
11783,2025-11,1182,88.12,92.47
11784,2025-11,1183,58.17,59.73
11785,2025-11,1184,73.71,74.18
11786,2025-11,1185,113.29,122.19
11787,2025-11,1186,108.35,115.67
11788,2025-11,1187,132.3,136.22
11789,2025-11,1188,90.93,96.04
11790,2025-11,1189,105.4,102.41
11791,2025-11,1190,108.44,113.52
11792,2025-11,1191,116.41,118.99
11793,2025-11,1192,118.19,112.54
11794,2025-11,1193,82.02,82.87
11795,2025-11,1194,116.25,114.91
11796,2025-11,1195,113.52,118.98
11797,2025-11,1196,79.33,79.12
11798,2025-11,1197,84.95,84.17
11799,2025-11,1198,111.23,106.57
11800,2025-11,1199,89.47,88.01
11801,2025-12,1000,606.07,604.34
11802,2025-12,1001,608.29,618.57
11803,2025-12,1002,614.28,587.1
11804,2025-12,1003,838.36,898.8
11805,2025-12,1004,604.36,582.18
11806,2025-12,1005,605.6,645.48
11807,2025-12,1006,664.69,680.32
11808,2025-12,1007,677.96,714.53
11809,2025-12,1008,613.88,648.69
11810,2025-12,1009,674.5,644.67
11811,2025-12,1010,854.33,847.63
11812,2025-12,1011,696.25,694.15
11813,2025-12,1012,710.92,729.08
11814,2025-12,1013,736.48,709.35
11815,2025-12,1014,988.0,1043.02
11816,2025-12,1015,698.42,753.49
11817,2025-12,1016,865.68,905.2
11818,2025-12,1017,803.68,789.02
11819,2025-12,1018,787.52,849.5
11820,2025-12,1019,750.37,721.04
11821,2025-12,1020,452.41,442.17
11822,2025-12,1021,595.52,633.97
11823,2025-12,1022,528.7,510.19
11824,2025-12,1023,574.87,602.25
11825,2025-12,1024,426.62,423.13
11826,2025-12,1025,656.4,639.04
11827,2025-12,1026,520.87,519.31
11828,2025-12,1027,391.84,404.45
11829,2025-12,1028,406.5,406.97
11830,2025-12,1029,460.05,444.99
11831,2025-12,1030,504.8,497.15
11832,2025-12,1031,476.57,506.72
11833,2025-12,1032,458.47,477.27
11834,2025-12,1033,538.57,559.03
11835,2025-12,1034,500.65,492.83
11836,2025-12,1035,516.67,546.84
11837,2025-12,1036,513.94,505.89
11838,2025-12,1037,564.5,587.26
11839,2025-12,1038,473.5,469.87
11840,2025-12,1039,640.6,660.58
11841,2025-12,1040,264.88,258.22
11842,2025-12,1041,260.19,275.89
11843,2025-12,1042,335.83,333.42
11844,2025-12,1043,289.78,301.05
11845,2025-12,1044,336.05,348.75
11846,2025-12,1045,346.89,343.12
11847,2025-12,1046,418.63,449.05
11848,2025-12,1047,376.68,387.28
11849,2025-12,1048,428.58,421.0
11850,2025-12,1049,313.65,312.22
11851,2025-12,1050,415.72,403.94
11852,2025-12,1051,329.77,343.8
11853,2025-12,1052,282.8,280.98
11854,2025-12,1053,316.34,340.53
11855,2025-12,1054,411.07,421.93
11856,2025-12,1055,330.43,336.15
11857,2025-12,1056,283.19,271.15
11858,2025-12,1057,345.41,349.76
11859,2025-12,1058,445.04,451.15
11860,2025-12,1059,335.0,320.63
11861,2025-12,1060,109.68,114.89
11862,2025-12,1061,68.09,66.69
11863,2025-12,1062,106.75,114.45
11864,2025-12,1063,96.14,96.91
11865,2025-12,1064,118.51,123.04
11866,2025-12,1065,90.45,86.06
11867,2025-12,1066,92.73,93.26
11868,2025-12,1067,113.98,122.33
11869,2025-12,1068,114.01,110.9
11870,2025-12,1069,121.91,122.87
11871,2025-12,1070,80.56,80.09
11872,2025-12,1071,74.24,74.06
11873,2025-12,1072,94.57,97.27
11874,2025-12,1073,115.57,121.95
11875,2025-12,1074,75.28,80.04
11876,2025-12,1075,118.26,112.48
11877,2025-12,1076,76.92,75.51
11878,2025-12,1077,100.42,104.29
11879,2025-12,1078,129.6,137.37
11880,2025-12,1079,108.52,103.61
11881,2025-12,1080,418.07,451.09
11882,2025-12,1081,438.18,420.92
11883,2025-12,1082,615.6,596.75
11884,2025-12,1083,417.48,428.64
11885,2025-12,1084,430.5,444.36
11886,2025-12,1085,490.85,514.44
11887,2025-12,1086,536.13,546.45
11888,2025-12,1087,360.94,360.37
11889,2025-12,1088,615.41,658.13
