activity_id,date_id,date,customer_id,sales_rep_id,activity_type,activity_minutes,sentiment_score,customer_health_score
34223,20210523,2021-05-23,877,80,Email,14,-1.411,39.6
34224,20250326,2025-03-26,854,33,Email,36,-1.316,35.5
34225,20250207,2025-02-07,1011,58,Call,28,0.568,71.3
34226,20250619,2025-06-19,1011,57,Call,51,0.357,70.0
34227,20251220,2025-12-20,244,75,Call,62,-0.845,47.3
34228,20230918,2023-09-18,1014,47,Email,25,-0.186,54.4
34229,20240809,2024-08-09,982,74,Call,50,0.292,74.9
34230,20211009,2021-10-09,1073,51,Email,39,-1.194,55.7
34231,20240325,2024-03-25,1092,69,Email,5,0.674,81.0
34232,20210619,2021-06-19,696,68,Call,58,0.38,84.7
34233,20220712,2022-07-12,782,76,Training,57,-0.211,74.0
34234,20211127,2021-11-27,1086,37,Email,16,0.082,70.0
34235,20240928,2024-09-28,680,32,Email,34,-0.023,69.9
34236,20220826,2022-08-26,1120,20,Email,11,0.148,82.5
34237,20221103,2022-11-03,490,26,Visit,19,0.016,65.1
34238,20211219,2021-12-19,1039,55,Visit,41,-0.671,50.9
34239,20240728,2024-07-28,778,80,Demo,48,0.344,59.7
34240,20250526,2025-05-26,592,81,Email,5,-0.174,54.9
34241,20230922,2023-09-22,165,76,Email,41,0.599,76.8
34242,20240722,2024-07-22,344,55,Email,22,-0.983,47.4
34243,20241013,2024-10-13,302,17,Call,37,0.272,73.6
34244,20210120,2021-01-20,53,81,Call,29,0.113,69.7
34245,20251021,2025-10-21,300,85,Email,48,0.349,85.7
34246,20210130,2021-01-30,515,22,Call,37,0.173,55.8
34247,20210815,2021-08-15,381,17,Email,44,0.228,65.0
34248,20240511,2024-05-11,1188,48,Email,40,0.719,72.3
34249,20230115,2023-01-15,705,5,Email,28,-0.537,68.9
34250,20250725,2025-07-25,539,83,Email,48,0.443,74.1
34251,20230813,2023-08-13,678,24,Visit,5,0.064,55.1
34252,20231206,2023-12-06,64,59,Training,27,0.048,66.3
34253,20220930,2022-09-30,1028,82,Call,42,0.649,60.0
34254,20250921,2025-09-21,634,18,Training,16,-0.408,67.9
34255,20250902,2025-09-02,979,41,Training,53,0.172,66.7
34256,20220730,2022-07-30,927,75,Call,33,-0.412,55.3
34257,20240713,2024-07-13,303,14,Email,48,0.276,71.6
34258,20211104,2021-11-04,136,34,Call,45,-0.296,66.8
34259,20211002,2021-10-02,471,29,Call,21,0.588,72.4
34260,20230528,2023-05-28,898,76,Email,43,0.825,80.0
34261,20221021,2022-10-21,802,44,Email,38,0.644,84.8
34262,20240404,2024-04-04,1003,40,Email,65,1.089,73.5
34263,20240317,2024-03-17,1073,37,Email,47,0.059,55.6
34264,20231219,2023-12-19,257,82,Call,17,0.829,70.0
34265,20251118,2025-11-18,137,80,Call,41,-0.221,65.7
34266,20240819,2024-08-19,542,84,Training,42,-0.23,58.2
34267,20241021,2024-10-21,186,17,Call,42,-0.726,57.9
34268,20240512,2024-05-12,828,70,Email,26,-0.879,46.9
34269,20231017,2023-10-17,295,84,Call,60,-0.168,68.1
34270,20241007,2024-10-07,1014,2,Call,26,-0.462,54.0
34271,20251203,2025-12-03,861,40,Call,45,-0.294,61.8
34272,20230219,2023-02-19,70,71,Call,22,0.616,65.8
34273,20220823,2022-08-23,924,1,Visit,53,0.679,77.2
34274,20230115,2023-01-15,1120,1,Visit,78,0.214,67.4
34275,20210728,2021-07-28,79,73,Email,37,1.305,79.3
34276,20230114,2023-01-14,769,74,Call,47,0.826,83.9
34277,20220524,2022-05-24,821,65,Email,19,-0.583,59.3
34278,20210625,2021-06-25,301,72,Visit,21,0.237,72.5
34279,20210207,2021-02-07,71,22,Call,65,-0.039,71.0
34280,20220618,2022-06-18,136,40,Business Review,47,-0.152,59.6
34281,20250102,2025-01-02,404,38,Visit,51,-0.23,60.3
34282,20230124,2023-01-24,320,22,Call,5,-0.059,74.8
34283,20210222,2021-02-22,258,8,Email,30,-0.132,62.6
34284,20250209,2025-02-09,708,17,Business Review,46,0.309,67.2
34285,20240527,2024-05-27,4,40,Call,36,0.116,72.8
34286,20230123,2023-01-23,786,6,Email,33,-0.341,51.7
34287,20231120,2023-11-20,55,84,Email,59,-1.203,52.2
34288,20250823,2025-08-23,507,50,Visit,50,0.169,72.3
34289,20250811,2025-08-11,692,19,Email,11,-0.166,63.1
34290,20250306,2025-03-06,773,53,Call,38,-0.195,52.9
34291,20250616,2025-06-16,1038,42,Demo,31,-0.766,39.2
34292,20210906,2021-09-06,459,80,Email,28,-0.825,25.8
34293,20221201,2022-12-01,28,18,Call,30,-0.072,70.6
34294,20220514,2022-05-14,1000,30,Email,75,-0.399,75.0
34295,20210420,2021-04-20,461,72,Training,28,0.603,69.0
34296,20250221,2025-02-21,414,42,Call,32,-0.42,66.5
34297,20220208,2022-02-08,1178,66,Email,36,-0.187,58.6
34298,20250807,2025-08-07,8,82,Business Review,89,-0.327,65.7
34299,20220317,2022-03-17,219,66,Training,48,0.302,65.4
34300,20240717,2024-07-17,1196,47,Call,17,0.672,81.7
34301,20240117,2024-01-17,981,50,Email,34,-0.474,63.5
34302,20230617,2023-06-17,261,50,Email,30,0.364,66.8
34303,20230901,2023-09-01,472,74,Email,36,0.121,64.1
34304,20250608,2025-06-08,1054,59,Training,58,0.852,76.3
34305,20220116,2022-01-16,678,45,Email,29,-0.495,56.9
34306,20210216,2021-02-16,561,66,Demo,5,0.018,63.6
34307,20230531,2023-05-31,872,3,Call,65,-0.368,71.7
34308,20210213,2021-02-13,415,2,Call,46,0.232,66.2
34309,20231012,2023-10-12,411,60,Email,47,0.512,83.1
34310,20230413,2023-04-13,971,79,Call,22,-0.0,55.1
34311,20220225,2022-02-25,733,36,Business Review,49,-0.54,65.0
34312,20210423,2021-04-23,275,61,Call,68,-0.48,72.9
34313,20240522,2024-05-22,349,18,Email,13,-0.413,70.8
34314,20251223,2025-12-23,1169,60,Training,28,-0.145,61.9
34315,20230602,2023-06-02,761,15,Email,15,0.212,68.8
34316,20230803,2023-08-03,77,79,Visit,5,-0.128,60.9
34317,20220217,2022-02-17,610,75,Visit,62,0.603,64.1
34318,20210321,2021-03-21,946,24,Visit,33,0.388,84.0
34319,20230131,2023-01-31,514,28,Call,69,0.169,83.5
34320,20210706,2021-07-06,1196,26,Business Review,53,-1.202,53.6
34321,20240915,2024-09-15,1004,54,Email,65,0.368,63.3
34322,20251215,2025-12-15,617,57,Email,49,0.199,71.6
34323,20240317,2024-03-17,459,46,Email,32,-0.395,53.2
34324,20240607,2024-06-07,1032,76,Call,5,0.341,64.7
34325,20240809,2024-08-09,297,73,Business Review,32,-0.568,54.6
34326,20210514,2021-05-14,1196,85,Email,46,0.267,63.1
34327,20250606,2025-06-06,864,3,Demo,52,0.368,80.6
34328,20230122,2023-01-22,793,59,Call,55,0.531,80.0
34329,20240124,2024-01-24,871,73,Training,43,0.387,66.0
34330,20241020,2024-10-20,885,27,Call,11,0.408,77.8
34331,20211221,2021-12-21,923,52,Email,39,-0.429,59.1
34332,20230906,2023-09-06,752,2,Business Review,59,-0.945,47.0
34333,20220307,2022-03-07,414,20,Training,40,-0.314,56.7
34334,20250905,2025-09-05,563,49,Call,44,0.668,62.0
34335,20230210,2023-02-10,425,7,Email,40,0.25,78.1
34336,20210727,2021-07-27,789,56,Business Review,12,0.094,69.3
34337,20240308,2024-03-08,763,10,Business Review,40,0.778,70.9
34338,20210805,2021-08-05,1132,66,Business Review,53,0.423,86.8
34339,20250116,2025-01-16,919,44,Call,41,-0.896,59.6
34340,20250730,2025-07-30,50,6,Call,45,-0.334,64.8
34341,20220615,2022-06-15,244,48,Email,5,0.198,79.8
34342,20251122,2025-11-22,70,23,Email,39,-0.348,52.1
34343,20230204,2023-02-04,1169,67,Call,21,-0.185,72.9
34344,20221121,2022-11-21,1073,38,Business Review,35,0.048,91.3
34345,20240215,2024-02-15,981,85,Email,22,0.154,64.0
34346,20231009,2023-10-09,389,74,Business Review,50,-0.674,49.2
34347,20210309,2021-03-09,1083,46,Call,12,1.123,72.6
34348,20250518,2025-05-18,130,17,Visit,65,-0.547,63.3
34349,20250909,2025-09-09,223,82,Call,26,-0.282,59.8
34350,20251213,2025-12-13,250,51,Business Review,63,0.398,69.8
34351,20221006,2022-10-06,117,10,Demo,34,0.175,69.3
34352,20210309,2021-03-09,823,80,Training,43,-0.579,65.2
34353,20231107,2023-11-07,185,31,Call,47,-0.203,62.0
34354,20230503,2023-05-03,415,19,Demo,45,0.268,71.7
34355,20211020,2021-10-20,1166,54,Visit,52,-0.28,54.3
34356,20251201,2025-12-01,442,78,Demo,7,-0.017,65.1
34357,20220620,2022-06-20,429,38,Call,10,-0.736,46.3
34358,20240412,2024-04-12,588,58,Demo,47,0.107,69.6
34359,20220328,2022-03-28,1019,76,Call,18,0.95,79.5
34360,20221121,2022-11-21,326,37,Training,56,0.351,68.7
34361,20221129,2022-11-29,969,53,Call,13,-0.65,64.1
34362,20220124,2022-01-24,869,70,Email,51,0.515,64.1
34363,20240803,2024-08-03,876,15,Email,50,0.195,65.4
34364,20250603,2025-06-03,756,5,Call,69,-0.02,79.3
34365,20231204,2023-12-04,459,19,Call,42,0.302,71.7
34366,20250730,2025-07-30,1131,42,Business Review,43,-0.535,53.5
34367,20210708,2021-07-08,1028,31,Call,69,-0.076,63.8
34368,20240129,2024-01-29,667,77,Call,48,0.406,69.6
34369,20210607,2021-06-07,125,67,Email,32,0.389,55.4
34370,20230521,2023-05-21,1164,13,Email,34,0.019,80.6
34371,20250103,2025-01-03,623,52,Call,19,0.62,65.6
34372,20240929,2024-09-29,459,47,Call,15,-0.68,54.9
34373,20231107,2023-11-07,908,35,Email,26,-0.364,60.0
34374,20250414,2025-04-14,65,5,Email,15,-0.177,71.5
34375,20220203,2022-02-03,98,82,Visit,15,-0.269,61.7
34376,20250122,2025-01-22,666,31,Call,35,0.224,66.0
34377,20220414,2022-04-14,173,51,Call,36,-0.147,59.0
34378,20210728,2021-07-28,232,77,Visit,27,0.117,69.3
34379,20210816,2021-08-16,999,74,Email,50,0.751,66.5
34380,20230112,2023-01-12,231,75,Email,17,0.1,74.8
34381,20230620,2023-06-20,327,16,Call,28,0.437,79.5
34382,20221101,2022-11-01,900,56,Demo,51,1.018,72.4
34383,20220730,2022-07-30,337,38,Email,42,0.601,87.6
34384,20251209,2025-12-09,588,56,Call,54,0.402,72.9
34385,20211008,2021-10-08,939,35,Business Review,19,-0.896,59.6
34386,20240628,2024-06-28,976,9,Demo,37,0.694,73.3
34387,20210226,2021-02-26,813,78,Business Review,84,0.599,74.2
34388,20230211,2023-02-11,82,4,Call,7,-0.152,57.8
34389,20240417,2024-04-17,558,69,Email,31,0.264,67.7
34390,20211130,2021-11-30,1069,53,Email,7,-0.505,39.1
34391,20231109,2023-11-09,680,33,Email,48,0.003,67.5
34392,20211224,2021-12-24,1050,83,Business Review,29,-0.788,69.9
34393,20251022,2025-10-22,1073,62,Email,44,0.022,52.8
34394,20250818,2025-08-18,829,67,Call,40,0.774,79.8
34395,20240329,2024-03-29,992,22,Email,54,1.035,92.5
34396,20250525,2025-05-25,678,72,Call,70,-0.178,59.5
34397,20210920,2021-09-20,9,14,Visit,56,0.132,71.5
34398,20240422,2024-04-22,712,78,Email,48,-0.159,76.5
34399,20211025,2021-10-25,154,57,Email,5,0.628,81.3
34400,20230212,2023-02-12,913,71,Call,43,-0.064,61.1
34401,20221015,2022-10-15,275,50,Call,37,0.309,73.5
34402,20220821,2022-08-21,971,84,Call,44,0.128,74.3
34403,20240818,2024-08-18,186,2,Visit,27,0.109,61.9
34404,20231006,2023-10-06,677,84,Demo,13,0.347,71.5
34405,20230415,2023-04-15,696,80,Email,13,-0.556,53.8
34406,20231107,2023-11-07,35,37,Call,41,0.097,60.6
34407,20251206,2025-12-06,949,16,Email,20,0.16,59.2
34408,20220531,2022-05-31,349,75,Email,49,0.113,62.6
34409,20250131,2025-01-31,593,59,Call,42,-0.614,49.2
34410,20220429,2022-04-29,827,46,Demo,40,0.648,82.0
34411,20230501,2023-05-01,742,74,Demo,53,0.403,50.2
34412,20230322,2023-03-22,922,10,Call,6,0.872,74.1
34413,20220928,2022-09-28,961,65,Email,25,0.164,54.7
34414,20220101,2022-01-01,310,21,Email,6,-0.202,78.0
34415,20230616,2023-06-16,38,47,Visit,24,-0.017,65.1
34416,20240608,2024-06-08,296,56,Training,31,0.094,64.5
34417,20210805,2021-08-05,846,14,Call,59,-0.582,58.7
34418,20241206,2024-12-06,1171,8,Email,5,0.312,75.4
34419,20250711,2025-07-11,1063,84,Visit,5,0.468,76.4
34420,20231201,2023-12-01,1199,32,Email,46,0.066,71.1
34421,20251014,2025-10-14,311,24,Call,63,0.486,83.5
34422,20210526,2021-05-26,512,1,Email,26,0.465,74.6
34423,20241231,2024-12-31,1114,3,Call,37,0.201,76.8
34424,20241105,2024-11-05,487,75,Business Review,5,0.746,54.8
34425,20250909,2025-09-09,1043,63,Call,25,0.116,56.9
34426,20240401,2024-04-01,110,55,Visit,68,0.56,75.5
34427,20250925,2025-09-25,397,75,Email,30,0.953,66.2
34428,20251014,2025-10-14,688,33,Business Review,47,-0.197,75.6
34429,20230829,2023-08-29,1155,35,Email,9,-0.475,56.1
34430,20210630,2021-06-30,688,83,Business Review,53,0.816,85.1
34431,20220905,2022-09-05,510,11,Email,35,0.312,85.0
34432,20220126,2022-01-26,124,2,Demo,35,0.086,66.9
34433,20211206,2021-12-06,697,46,Call,42,0.071,62.9
34434,20210125,2021-01-25,130,67,Email,19,0.323,70.0
34435,20230530,2023-05-30,1032,49,Demo,51,-0.618,54.7
34436,20240424,2024-04-24,131,31,Demo,38,-0.525,54.9
34437,20250301,2025-03-01,180,28,Call,48,1.165,91.5
34438,20230908,2023-09-08,408,38,Visit,39,-0.181,61.9
34439,20210402,2021-04-02,968,39,Email,24,-0.162,53.6
34440,20230305,2023-03-05,153,68,Demo,66,-0.42,61.3
34441,20231103,2023-11-03,107,82,Email,53,0.316,62.1
34442,20230627,2023-06-27,235,56,Visit,47,0.009,69.8
34443,20240429,2024-04-29,537,67,Demo,23,0.682,65.8
34444,20230321,2023-03-21,1147,70,Email,39,0.389,74.9
34445,20231208,2023-12-08,107,50,Email,28,0.659,64.3
34446,20230310,2023-03-10,513,64,Business Review,51,0.182,68.8
34447,20211110,2021-11-10,199,77,Business Review,56,-0.407,58.4
34448,20210411,2021-04-11,677,80,Call,47,-0.67,44.0
34449,20250127,2025-01-27,690,59,Visit,26,0.176,58.0
34450,20210827,2021-08-27,979,48,Demo,25,-0.091,68.3
34451,20241206,2024-12-06,923,21,Email,20,0.123,75.8
34452,20221005,2022-10-05,1126,16,Visit,5,1.112,72.5
34453,20250421,2025-04-21,467,39,Call,51,-0.4,58.5
34454,20250117,2025-01-17,150,78,Visit,39,-0.002,73.6
34455,20221024,2022-10-24,52,54,Training,50,1.192,85.8
34456,20230307,2023-03-07,927,6,Visit,10,1.159,83.0
34457,20240828,2024-08-28,542,45,Demo,41,0.117,63.1
34458,20240319,2024-03-19,386,80,Email,62,0.157,80.8
34459,20230331,2023-03-31,247,57,Visit,36,0.179,66.0
34460,20220731,2022-07-31,1041,15,Call,11,0.483,74.8
34461,20220308,2022-03-08,96,3,Email,58,0.742,85.6
34462,20251202,2025-12-02,636,47,Call,18,0.601,77.3
34463,20231102,2023-11-02,1052,11,Call,50,0.903,70.7
34464,20250528,2025-05-28,978,38,Email,30,0.1,66.3
34465,20240201,2024-02-01,349,32,Call,23,0.613,66.4
34466,20211226,2021-12-26,272,60,Visit,38,-0.527,45.3
34467,20240214,2024-02-14,622,56,Training,25,0.006,61.0
34468,20250405,2025-04-05,1073,2,Demo,5,0.549,78.8
34469,20210402,2021-04-02,1164,5,Call,22,-0.984,51.4
34470,20210423,2021-04-23,361,77,Call,14,0.068,68.0
34471,20240916,2024-09-16,470,84,Training,57,-0.454,42.9
34472,20220411,2022-04-11,187,70,Demo,5,-0.501,49.1
34473,20221204,2022-12-04,16,37,Demo,7,0.392,69.9
34474,20220802,2022-08-02,1028,80,Email,27,-0.279,65.6
34475,20220210,2022-02-10,558,72,Call,27,0.864,81.6
34476,20240724,2024-07-24,719,23,Call,47,-0.559,52.8
34477,20231106,2023-11-06,701,13,Visit,55,0.246,64.2
34478,20210219,2021-02-19,1148,35,Call,41,1.006,78.9
34479,20240327,2024-03-27,691,48,Call,23,0.292,65.0
34480,20211124,2021-11-24,257,46,Business Review,60,-0.149,79.9
34481,20210418,2021-04-18,135,49,Call,53,1.202,75.2
34482,20210425,2021-04-25,353,35,Email,20,0.926,67.3
34483,20240814,2024-08-14,205,46,Call,5,-0.577,54.7
34484,20210626,2021-06-26,813,62,Email,54,0.033,64.0
34485,20220624,2022-06-24,1032,9,Training,5,0.214,75.7
34486,20210510,2021-05-10,179,26,Email,48,0.125,55.1
34487,20231115,2023-11-15,499,2,Email,8,0.451,58.8
34488,20250828,2025-08-28,284,5,Call,5,0.829,76.9
34489,20210223,2021-02-23,916,23,Email,38,0.424,78.0
34490,20230104,2023-01-04,1063,36,Email,46,0.587,74.5
34491,20250626,2025-06-26,678,43,Email,21,0.395,70.0
34492,20210217,2021-02-17,1120,10,Email,5,0.646,70.7
34493,20230331,2023-03-31,349,54,Call,8,-0.164,53.3
34494,20230322,2023-03-22,92,78,Email,21,-0.17,65.3
34495,20210629,2021-06-29,750,7,Email,45,-1.656,30.7
34496,20241028,2024-10-28,1124,61,Email,47,-0.465,70.0
34497,20240330,2024-03-30,778,38,Email,27,0.01,65.2
34498,20210917,2021-09-17,498,16,Call,36,0.39,58.2
34499,20210722,2021-07-22,634,5,Email,36,-0.242,60.4
34500,20250729,2025-07-29,357,44,Email,5,0.082,75.0
34501,20240321,2024-03-21,1073,58,Visit,41,0.083,62.5
34502,20220317,2022-03-17,890,39,Call,37,-0.457,56.5
34503,20211202,2021-12-02,706,59,Call,6,-0.105,78.3
34504,20240716,2024-07-16,275,62,Call,50,-0.6,50.5
34505,20240509,2024-05-09,343,15,Visit,35,-0.803,52.0
34506,20220227,2022-02-27,1046,81,Call,38,0.57,78.8
34507,20210818,2021-08-18,926,13,Visit,10,0.95,77.1
34508,20210814,2021-08-14,575,85,Business Review,34,-0.353,60.3
34509,20210307,2021-03-07,296,41,Email,12,0.385,90.7
34510,20210318,2021-03-18,1061,42,Call,39,0.237,90.7
34511,20230605,2023-06-05,184,37,Email,38,0.508,77.6
34512,20250321,2025-03-21,872,21,Email,25,0.738,70.8
34513,20230111,2023-01-11,592,83,Call,5,-0.215,56.1
34514,20250306,2025-03-06,944,54,Call,39,-0.952,59.3
34515,20240314,2024-03-14,403,66,Call,8,-0.791,57.8
34516,20220711,2022-07-11,910,64,Email,48,0.988,72.8
34517,20241011,2024-10-11,436,28,Call,43,0.588,58.7
34518,20230916,2023-09-16,923,74,Demo,27,0.408,63.9
34519,20241128,2024-11-28,820,71,Email,48,0.366,65.9
34520,20250809,2025-08-09,711,23,Demo,5,0.531,88.8
34521,20221012,2022-10-12,536,21,Demo,60,0.762,65.1
34522,20230405,2023-04-05,413,74,Training,5,0.427,67.6
34523,20210212,2021-02-12,678,57,Email,22,-0.127,59.7
34524,20251027,2025-10-27,287,44,Visit,45,0.47,59.2
34525,20240710,2024-07-10,1075,62,Email,44,0.15,77.7
34526,20230315,2023-03-15,829,83,Demo,5,0.819,78.0
34527,20240602,2024-06-02,53,30,Email,19,0.152,69.0
34528,20210707,2021-07-07,361,68,Email,18,-0.175,68.8
34529,20230315,2023-03-15,1106,66,Email,40,-0.569,64.5
34530,20220113,2022-01-13,14,75,Email,51,-0.482,51.2
34531,20220222,2022-02-22,719,38,Email,38,0.469,87.2
34532,20220507,2022-05-07,520,52,Training,48,0.308,71.1
34533,20230516,2023-05-16,516,19,Email,36,0.124,56.9
34534,20230216,2023-02-16,1041,24,Training,32,-0.717,68.4
34535,20230117,2023-01-17,833,1,Visit,52,0.132,54.6
34536,20220316,2022-03-16,352,15,Email,58,-0.132,57.2
34537,20230923,2023-09-23,836,78,Demo,34,-0.971,53.3
34538,20220527,2022-05-27,761,4,Email,63,0.801,75.0
34539,20240916,2024-09-16,468,72,Visit,51,0.226,60.9
34540,20250403,2025-04-03,82,34,Email,30,-0.726,65.2
34541,20230724,2023-07-24,1144,61,Call,34,-0.821,56.2
34542,20240321,2024-03-21,1014,21,Email,38,0.37,66.5
34543,20220618,2022-06-18,342,30,Email,23,-0.105,71.5
34544,20210805,2021-08-05,872,4,Call,60,0.52,73.9
34545,20250228,2025-02-28,973,42,Call,70,0.648,83.1
34546,20210422,2021-04-22,413,80,Email,55,0.282,56.3
34547,20220802,2022-08-02,58,38,Call,34,0.175,77.9
34548,20240221,2024-02-21,791,26,Call,5,-0.31,69.9
34549,20221010,2022-10-10,1198,69,Email,38,0.242,67.7
34550,20211001,2021-10-01,1115,51,Email,5,-1.098,47.1
34551,20240913,2024-09-13,242,38,Call,32,-0.487,52.2
34552,20230609,2023-06-09,1086,6,Email,42,-0.107,65.3
34553,20210515,2021-05-15,368,33,Email,37,0.606,83.9
34554,20220709,2022-07-09,977,32,Call,19,0.025,61.1
34555,20250218,2025-02-18,397,32,Call,19,0.18,86.1
34556,20251006,2025-10-06,388,11,Email,31,-0.839,53.2
34557,20230128,2023-01-28,389,35,Demo,10,-0.906,55.2
34558,20230328,2023-03-28,1054,34,Training,5,0.192,73.0
34559,20240915,2024-09-15,681,69,Call,54,1.045,85.2
34560,20241222,2024-12-22,345,15,Visit,26,-1.249,43.7
34561,20211103,2021-11-03,186,68,Email,23,-0.035,70.0
34562,20211230,2021-12-30,58,34,Email,5,-0.642,45.8
34563,20240705,2024-07-05,157,26,Visit,23,-0.959,51.5
34564,20250512,2025-05-12,1197,12,Email,10,0.629,66.2
34565,20220401,2022-04-01,430,69,Email,15,0.694,66.5
34566,20211129,2021-11-29,1049,39,Email,14,1.224,65.0
34567,20210311,2021-03-11,120,3,Email,16,-0.02,61.8
34568,20230805,2023-08-05,275,41,Visit,28,-0.155,48.8
34569,20241118,2024-11-18,719,73,Visit,42,-0.973,55.7
34570,20240117,2024-01-17,94,5,Visit,54,-0.335,59.3
34571,20210524,2021-05-24,579,37,Call,24,-0.048,67.7
34572,20220929,2022-09-29,466,55,Email,29,-0.686,52.3
34573,20210124,2021-01-24,550,59,Business Review,39,-0.112,66.8
34574,20240206,2024-02-06,763,63,Demo,51,0.003,71.9
34575,20251204,2025-12-04,1057,45,Call,37,-0.6,45.5
34576,20221212,2022-12-12,238,26,Call,61,-0.095,46.3
34577,20230703,2023-07-03,742,30,Email,45,0.476,67.0
34578,20230313,2023-03-13,1158,59,Email,48,-0.349,51.5
34579,20221013,2022-10-13,678,57,Call,37,0.286,68.2
34580,20241210,2024-12-10,444,40,Email,31,-0.092,64.9
34581,20220904,2022-09-04,92,56,Email,41,-0.143,54.4
34582,20240414,2024-04-14,564,69,Call,49,0.886,79.8
34583,20230625,2023-06-25,1004,57,Call,16,-0.272,51.6
34584,20240511,2024-05-11,400,9,Call,29,0.495,66.8
34585,20230517,2023-05-17,1000,48,Call,49,-0.088,74.6
34586,20210610,2021-06-10,850,49,Business Review,9,0.165,65.3
34587,20230508,2023-05-08,108,21,Call,34,-0.313,53.3
34588,20211103,2021-11-03,911,33,Email,9,0.204,68.1
34589,20240327,2024-03-27,1051,56,Call,14,0.8,78.0
34590,20240817,2024-08-17,592,29,Demo,57,0.748,70.4
34591,20230704,2023-07-04,275,16,Email,7,0.182,67.1
34592,20250528,2025-05-28,490,74,Email,43,0.511,70.7
34593,20240406,2024-04-06,540,17,Call,68,-0.051,57.4
34594,20240802,2024-08-02,1075,85,Call,47,-0.372,59.2
34595,20231212,2023-12-12,810,11,Business Review,31,0.701,83.0
34596,20240109,2024-01-09,1152,26,Demo,33,0.194,76.9
34597,20251220,2025-12-20,841,11,Email,68,-0.61,55.0
34598,20230522,2023-05-22,187,73,Email,5,0.447,71.6
34599,20241212,2024-12-12,828,33,Call,8,-0.053,66.5
34600,20240930,2024-09-30,1190,42,Training,26,-0.268,46.7
34601,20230703,2023-07-03,98,38,Call,57,0.118,71.7
34602,20240514,2024-05-14,773,77,Business Review,65,-0.923,48.5
34603,20211117,2021-11-17,976,11,Email,32,-0.289,65.2
34604,20230913,2023-09-13,1167,60,Call,6,-0.728,52.1
34605,20240112,2024-01-12,525,52,Visit,47,1.004,81.2
34606,20241020,2024-10-20,1033,77,Demo,37,0.397,76.6
34607,20220308,2022-03-08,272,56,Email,42,0.392,66.4
34608,20241017,2024-10-17,946,49,Call,36,0.232,75.9
34609,20251107,2025-11-07,187,31,Email,33,0.66,67.6
34610,20230621,2023-06-21,747,13,Business Review,29,0.584,79.1
34611,20210317,2021-03-17,1122,33,Demo,39,-0.098,67.4
34612,20210519,2021-05-19,328,29,Email,58,0.207,72.0
34613,20210507,2021-05-07,1158,57,Demo,19,0.416,76.2
34614,20240103,2024-01-03,332,15,Visit,5,-0.38,56.5
34615,20240616,2024-06-16,409,54,Business Review,43,-0.42,53.7
34616,20250611,2025-06-11,165,65,Training,46,-0.411,60.1
34617,20250616,2025-06-16,1147,5,Call,38,-0.69,62.3
34618,20251105,2025-11-05,8,23,Call,35,-0.044,63.9
34619,20240516,2024-05-16,910,50,Demo,31,-1.149,41.9
34620,20220628,2022-06-28,232,34,Email,8,-0.697,43.5
34621,20210810,2021-08-10,528,50,Business Review,47,-0.385,60.8
34622,20210516,2021-05-16,1032,40,Training,74,-0.435,57.6
34623,20240327,2024-03-27,459,76,Email,54,0.141,70.8
34624,20210406,2021-04-06,496,25,Call,6,0.458,59.2
34625,20230304,2023-03-04,817,69,Email,65,-0.048,68.4
