inventory_id,year_month,product_id,region_id,opening_stock_units,production_units,ending_stock_units,stockout_flag,inventory_value_eur
47997,2024-07,1072,2,17,14,17,False,5843.8
47998,2024-07,1072,5,54,69,64,False,25726.23
47999,2024-07,1072,7,2,5,3,False,511.53
48000,2024-07,1073,1,187,152,209,False,50224.91
48001,2024-07,1073,2,31,44,41,False,16610.21
48002,2024-07,1073,3,68,80,67,False,38316.7
48003,2024-07,1073,6,43,76,52,False,4006.91
48004,2024-07,1073,7,157,137,144,False,57040.04
48005,2024-07,1074,1,10,9,10,False,454.45
48006,2024-07,1074,2,69,61,78,False,48626.33
48007,2024-07,1074,4,34,15,28,False,13229.69
48008,2024-07,1075,1,277,187,303,False,88068.73
48009,2024-07,1075,2,128,117,147,False,54381.52
48010,2024-07,1075,3,33,20,27,False,3996.77
48011,2024-07,1075,4,67,97,94,False,41380.71
48012,2024-07,1075,6,87,112,87,False,42101.17
48013,2024-07,1075,7,56,52,63,False,13236.88
48014,2024-07,1075,8,30,54,43,False,18873.5
48015,2024-07,1075,9,213,213,276,False,159145.11
48016,2024-07,1076,1,21,20,15,False,5051.5
48017,2024-07,1076,2,78,93,82,False,48764.04
48018,2024-07,1076,6,148,100,119,False,19595.25
48019,2024-07,1076,7,16,13,17,False,6245.39
48020,2024-07,1076,9,73,56,88,False,6940.61
48021,2024-07,1076,10,168,135,169,False,57720.27
48022,2024-07,1077,1,86,101,103,False,8609.83
48023,2024-07,1077,2,31,27,37,False,10488.31
48024,2024-07,1077,3,37,33,46,False,13185.03
48025,2024-07,1077,6,210,272,274,False,68569.29
48026,2024-07,1077,8,34,28,38,False,9441.33
48027,2024-07,1077,9,49,45,49,False,31165.33
48028,2024-07,1078,1,5,7,3,False,1062.74
48029,2024-07,1078,3,198,126,176,False,108140.66
48030,2024-07,1078,4,30,62,44,False,16550.9
48031,2024-07,1078,5,22,21,27,False,7006.97
48032,2024-07,1079,1,16,13,16,False,1202.84
48033,2024-07,1079,2,30,39,26,False,10135.39
48034,2024-07,1079,3,141,74,128,False,75382.45
48035,2024-07,1079,4,326,257,386,False,175194.89
48036,2024-07,1079,5,75,69,56,False,34119.12
48037,2024-07,1079,7,40,46,31,False,6383.33
48038,2024-07,1079,10,32,25,25,False,5915.04
48039,2024-07,1080,1,89,122,104,False,54394.38
48040,2024-07,1080,2,57,87,66,False,16243.57
48041,2024-07,1080,4,92,48,76,False,42963.11
48042,2024-07,1080,6,104,180,137,False,83069.32
48043,2024-07,1080,7,38,50,33,False,18977.64
48044,2024-07,1080,9,46,74,65,False,6004.9
48045,2024-07,1081,1,163,108,170,False,93549.8
48046,2024-07,1081,2,17,15,12,False,7484.4
48047,2024-07,1081,3,6,6,7,False,2406.92
48048,2024-07,1081,4,77,60,79,False,8271.75
48049,2024-07,1081,5,25,25,29,False,8349.67
48050,2024-07,1081,6,5,4,5,False,2686.15
48051,2024-07,1081,8,68,58,83,False,46112.63
48052,2024-07,1081,9,157,117,171,False,34186.68
48053,2024-07,1081,10,10,9,10,False,4270.71
48054,2024-07,1082,1,147,132,182,False,18991.38
48055,2024-07,1082,2,47,34,47,False,9637.92
48056,2024-07,1082,7,24,20,27,False,15297.84
48057,2024-07,1082,8,42,42,32,False,9778.38
48058,2024-07,1082,9,31,14,26,False,10354.51
48059,2024-07,1083,1,42,37,51,False,20021.18
48060,2024-07,1083,3,95,64,106,False,55858.46
48061,2024-07,1083,6,45,66,49,False,2319.15
48062,2024-07,1083,8,45,107,78,False,4083.8
48063,2024-07,1083,9,57,56,73,False,10415.73
48064,2024-07,1084,3,56,72,36,False,21723.07
48065,2024-07,1084,5,117,74,93,False,46598.48
48066,2024-07,1084,9,78,43,64,False,5025.55
48067,2024-07,1085,1,18,10,14,False,4601.5
48068,2024-07,1085,6,166,132,189,False,120028.58
48069,2024-07,1085,8,32,48,45,False,21744.09
48070,2024-07,1085,9,14,17,11,False,2282.85
48071,2024-07,1085,10,22,42,31,False,7442.6
48072,2024-07,1086,1,378,434,303,False,180789.95
48073,2024-07,1086,2,245,171,275,False,20127.63
48074,2024-07,1086,4,21,18,26,False,15895.59
48075,2024-07,1086,6,191,153,216,False,50301.01
48076,2024-07,1087,1,191,223,254,False,35565.5
48077,2024-07,1087,4,22,24,22,False,1378.8
48078,2024-07,1087,5,116,58,102,False,12815.23
48079,2024-07,1087,6,21,18,22,False,12057.74
48080,2024-07,1087,8,57,83,72,False,24966.21
48081,2024-07,1087,9,47,60,38,False,18855.15
48082,2024-07,1088,1,14,13,17,False,3277.52
48083,2024-07,1088,2,145,106,156,False,40065.36
48084,2024-07,1088,3,47,35,46,False,22111.03
48085,2024-07,1088,4,91,163,135,False,72058.42
48086,2024-07,1088,5,21,13,20,False,3204.3
48087,2024-07,1088,6,3,3,3,False,1204.81
48088,2024-07,1088,9,55,85,73,False,32785.44
48089,2024-07,1089,1,140,181,163,False,51174.84
48090,2024-07,1089,2,24,42,33,False,5283.37
48091,2024-07,1089,4,20,15,23,False,7837.95
48092,2024-07,1090,1,122,101,150,False,63329.26
48093,2024-07,1090,2,22,19,26,False,15820.1
48094,2024-07,1090,3,206,227,242,False,26055.0
48095,2024-07,1090,5,82,96,82,False,47402.14
48096,2024-07,1090,7,29,24,36,False,20745.78
48097,2024-07,1091,1,79,115,89,False,41262.92
48098,2024-07,1091,2,18,13,20,False,10179.9
48099,2024-07,1091,3,90,96,92,False,27357.11
48100,2024-07,1091,5,48,47,61,False,29479.47
48101,2024-07,1091,6,36,38,26,False,7261.45
48102,2024-07,1091,9,22,34,25,False,2123.84
48103,2024-07,1092,1,30,32,30,False,3454.5
48104,2024-07,1092,2,44,43,48,False,14107.53
48105,2024-07,1092,3,78,102,101,False,55414.6
48106,2024-07,1092,6,115,82,128,False,38442.21
48107,2024-07,1092,7,16,34,23,False,13372.47
48108,2024-07,1092,9,65,78,76,False,20603.76
48109,2024-07,1093,3,97,80,112,False,37677.2
48110,2024-07,1093,6,212,192,270,False,13186.4
48111,2024-07,1094,1,139,181,192,False,24726.48
48112,2024-07,1094,2,156,135,163,False,23989.11
48113,2024-07,1094,3,42,79,51,False,5684.0
48114,2024-07,1094,4,114,68,104,False,33259.6
48115,2024-07,1094,5,51,46,42,False,24886.65
48116,2024-07,1094,6,39,42,38,False,24298.78
48117,2024-07,1095,1,173,119,142,False,43119.98
48118,2024-07,1095,3,94,63,85,False,45731.63
48119,2024-07,1095,4,5,3,4,False,1496.08
48120,2024-07,1095,5,97,123,114,False,34258.12
48121,2024-07,1095,6,74,79,88,False,29013.99
48122,2024-07,1095,8,116,63,112,False,67849.84
48123,2024-07,1095,9,63,57,68,False,20959.4
48124,2024-07,1095,10,84,54,78,False,50582.78
48125,2024-07,1096,2,6,3,5,False,1409.62
48126,2024-07,1096,3,25,20,28,False,2090.77
48127,2024-07,1096,5,33,47,47,False,30052.29
48128,2024-07,1096,6,34,37,39,False,7232.38
48129,2024-07,1096,8,78,82,64,False,15735.07
48130,2024-07,1096,9,41,41,36,False,8433.14
48131,2024-07,1097,1,94,70,91,False,4622.13
48132,2024-07,1097,2,90,77,101,False,35884.74
48133,2024-07,1097,4,115,119,146,False,70947.7
48134,2024-07,1097,6,156,75,134,False,16297.18
48135,2024-07,1097,7,51,35,52,False,29727.05
48136,2024-07,1097,8,13,18,17,False,9819.66
48137,2024-07,1097,9,18,31,27,False,7666.46
48138,2024-07,1097,10,40,46,41,False,16523.66
48139,2024-07,1098,1,102,79,111,False,12735.59
48140,2024-07,1098,4,20,29,20,False,3959.25
48141,2024-07,1098,5,19,17,23,False,5546.19
48142,2024-07,1098,8,19,16,23,False,985.24
48143,2024-07,1099,1,78,74,100,False,51994.83
48144,2024-07,1099,2,141,134,147,False,36952.47
48145,2024-07,1099,3,31,15,27,False,11349.99
48146,2024-07,1099,5,12,9,11,False,2136.89
48147,2024-07,1099,6,72,50,61,False,10543.82
48148,2024-07,1099,7,65,67,63,False,38861.93
48149,2024-07,1099,9,33,21,27,False,5002.94
48150,2024-07,1100,3,133,172,112,False,6974.12
48151,2024-07,1100,4,20,30,25,False,3121.03
48152,2024-07,1100,5,68,57,48,False,14644.6
48153,2024-07,1100,6,111,71,109,False,40558.08
48154,2024-07,1100,7,38,50,41,False,4260.55
48155,2024-07,1100,8,95,82,115,False,51717.11
48156,2024-07,1100,9,16,12,16,False,6392.86
48157,2024-07,1101,1,178,123,196,False,89651.89
48158,2024-07,1101,2,51,28,50,False,2684.45
48159,2024-07,1101,5,104,80,111,False,18918.12
48160,2024-07,1101,6,55,35,54,False,18934.79
48161,2024-07,1102,1,197,114,162,False,95235.23
48162,2024-07,1102,2,45,60,48,False,19855.19
48163,2024-07,1102,4,68,48,54,False,27612.2
48164,2024-07,1102,5,140,87,142,False,87177.1
48165,2024-07,1102,6,93,88,94,False,8214.01
48166,2024-07,1102,9,12,6,10,False,2594.3
48167,2024-07,1102,10,173,117,193,False,31675.34
48168,2024-07,1103,1,33,54,33,False,5535.97
48169,2024-07,1103,3,31,29,22,False,7802.0
48170,2024-07,1103,4,79,49,62,False,35516.11
48171,2024-07,1103,5,36,72,52,False,5269.74
48172,2024-07,1103,6,64,80,63,False,3755.52
48173,2024-07,1104,1,29,21,27,False,5643.08
48174,2024-07,1104,3,116,108,144,False,77973.51
48175,2024-07,1104,4,20,23,26,False,11276.83
48176,2024-07,1104,6,179,194,201,False,59193.38
48177,2024-07,1105,1,50,54,55,False,29211.45
48178,2024-07,1105,3,74,86,79,False,18687.59
48179,2024-07,1105,9,16,10,16,False,7630.31
48180,2024-07,1106,1,3,2,3,False,1214.21
48181,2024-07,1106,2,23,23,25,False,7081.69
48182,2024-07,1106,3,91,81,90,False,30662.89
48183,2024-07,1106,6,108,82,116,False,49767.21
48184,2024-07,1106,7,40,35,36,False,11911.1
48185,2024-07,1107,6,55,100,82,False,9573.6
48186,2024-07,1107,8,24,27,28,False,15552.89
48187,2024-07,1107,9,173,79,155,False,65023.18
48188,2024-07,1108,1,66,83,82,False,37595.13
48189,2024-07,1108,3,24,27,24,False,12059.71
48190,2024-07,1108,4,91,59,94,False,60723.75
48191,2024-07,1108,5,26,25,20,False,10442.8
48192,2024-07,1108,6,12,9,9,False,2941.3
48193,2024-07,1109,1,98,99,103,False,17745.25
48194,2024-07,1109,2,15,22,21,False,3678.37
48195,2024-07,1109,3,23,19,23,False,8955.37
48196,2024-07,1109,4,6,3,5,False,2888.41
48197,2024-07,1109,5,114,129,153,False,22239.52
48198,2024-07,1109,6,2,5,3,False,1351.53
48199,2024-07,1109,10,48,47,34,False,21424.18
48200,2024-07,1110,1,94,167,134,False,40059.76
48201,2024-07,1110,2,53,71,45,False,5990.82
48202,2024-07,1110,3,7,10,8,False,537.51
48203,2024-07,1110,6,105,141,148,False,90972.37
48204,2024-07,1110,9,12,21,18,False,8075.81
48205,2024-07,1111,1,154,161,183,False,52086.2
48206,2024-07,1111,4,73,74,95,False,4000.53
48207,2024-07,1111,5,39,52,47,False,21112.51
48208,2024-07,1111,6,3,5,2,False,643.32
48209,2024-07,1111,7,32,33,36,False,6744.0
48210,2024-07,1111,8,11,16,15,False,8823.75
48211,2024-07,1111,9,13,20,16,False,5980.1
48212,2024-07,1112,1,108,137,119,False,73349.36
48213,2024-07,1112,5,9,12,12,False,4484.82
48214,2024-07,1112,6,76,48,79,False,37095.66
48215,2024-07,1112,7,67,89,94,False,51420.83
48216,2024-07,1112,8,8,8,9,False,4383.16
48217,2024-07,1113,1,149,145,133,False,24744.94
48218,2024-07,1113,2,93,51,78,False,27580.81
48219,2024-07,1113,4,101,89,87,False,47248.25
48220,2024-07,1113,6,312,232,369,False,83852.75
48221,2024-07,1113,8,14,13,14,False,815.82
48222,2024-07,1114,1,94,94,96,False,61245.7
48223,2024-07,1114,3,11,17,15,False,5672.24
48224,2024-07,1114,4,16,11,13,False,7140.96
48225,2024-07,1114,5,143,148,171,False,25355.45
48226,2024-07,1114,6,8,6,5,False,580.6
48227,2024-07,1114,7,0,1,0,True,0.0
48228,2024-07,1114,8,60,44,66,False,31459.75
48229,2024-07,1114,9,109,75,99,False,7038.06
48230,2024-07,1114,10,32,23,30,False,2965.91
48231,2024-07,1115,1,17,23,15,False,2627.8
48232,2024-07,1115,2,48,40,59,False,31459.71
48233,2024-07,1115,3,9,20,15,False,1330.25
48234,2024-07,1115,4,12,16,11,False,5853.42
48235,2024-07,1115,5,96,78,109,False,22036.4
48236,2024-07,1115,8,53,28,43,False,13431.72
48237,2024-07,1116,1,290,138,264,False,13244.01
48238,2024-07,1116,5,56,27,49,False,2612.14
48239,2024-07,1116,6,87,86,112,False,5616.73
48240,2024-07,1116,9,38,52,45,False,15247.1
48241,2024-07,1117,1,27,32,24,False,3709.54
48242,2024-07,1117,2,25,21,31,False,2248.93
48243,2024-07,1117,3,23,16,23,False,9206.52
48244,2024-07,1117,7,58,52,73,False,14107.11
48245,2024-07,1117,8,68,48,68,False,28101.45
48246,2024-07,1117,10,79,65,86,False,51324.73
48247,2024-07,1118,1,356,289,341,False,175578.54
48248,2024-07,1118,2,11,20,14,False,7826.24
48249,2024-07,1118,5,3,1,2,False,347.48
48250,2024-07,1118,6,17,14,14,False,959.63
48251,2024-07,1118,8,38,36,45,False,5924.67
48252,2024-07,1119,1,295,160,274,False,166050.86
48253,2024-07,1119,2,75,64,77,False,41676.89
48254,2024-07,1119,3,9,21,15,False,3813.91
48255,2024-07,1119,4,20,39,27,False,17252.17
48256,2024-07,1119,5,83,52,87,False,41160.26
48257,2024-07,1119,6,18,17,18,False,9193.41
48258,2024-07,1120,2,92,94,71,False,13710.63
48259,2024-07,1120,3,28,43,32,False,6957.96
48260,2024-07,1120,5,28,19,28,False,13948.21
48261,2024-07,1120,6,262,115,223,False,119396.84
48262,2024-07,1120,7,20,19,19,False,11655.18
48263,2024-07,1120,8,7,16,11,False,6272.53
48264,2024-07,1120,9,15,15,19,False,10070.68
48265,2024-07,1121,1,168,84,156,False,21466.21
48266,2024-07,1121,3,138,103,143,False,45807.93
48267,2024-07,1121,5,79,97,91,False,29442.81
48268,2024-07,1121,6,8,11,10,False,3448.99
48269,2024-07,1121,7,77,81,90,False,50533.63
48270,2024-07,1122,1,28,27,35,False,1416.07
48271,2024-07,1122,3,14,8,12,False,1294.18
48272,2024-07,1122,4,64,90,67,False,5232.17
48273,2024-07,1122,6,23,14,23,False,4193.54
48274,2024-07,1122,10,62,98,69,False,19854.35
48275,2024-07,1123,1,18,22,22,False,14101.86
48276,2024-07,1123,3,2,1,1,False,208.59
48277,2024-07,1123,4,80,56,85,False,49275.45
48278,2024-07,1123,5,127,129,131,False,75658.83
48279,2024-07,1123,6,27,45,40,False,10854.77
48280,2024-07,1123,8,85,66,92,False,31484.03
48281,2024-07,1123,10,78,45,74,False,5660.56
48282,2024-07,1124,1,70,46,67,False,35802.74
48283,2024-07,1124,4,61,57,67,False,21190.69
48284,2024-07,1124,5,71,63,82,False,3929.54
48285,2024-07,1124,6,23,39,29,False,9408.33
48286,2024-07,1124,7,16,21,20,False,6717.38
48287,2024-07,1124,8,105,89,115,False,37286.41
48288,2024-07,1124,9,69,116,95,False,21964.67
48289,2024-07,1124,10,83,60,82,False,41162.35
48290,2024-07,1125,2,105,89,105,False,39389.6
48291,2024-07,1125,4,61,45,61,False,35334.21
48292,2024-07,1125,6,90,58,83,False,53468.93
48293,2024-07,1125,8,43,71,64,False,14631.75
48294,2024-07,1125,9,45,21,39,False,2635.58
48295,2024-07,1126,1,214,204,273,False,96417.02
48296,2024-07,1126,3,174,136,202,False,8832.18
48297,2024-07,1126,5,178,140,204,False,85358.23
48298,2024-07,1126,6,66,70,78,False,24253.21
48299,2024-07,1127,3,43,47,45,False,28335.32
48300,2024-07,1127,6,7,12,8,False,4891.75
48301,2024-07,1127,8,72,46,58,False,13965.06
48302,2024-07,1128,1,39,45,50,False,12656.58
48303,2024-07,1128,2,34,29,41,False,17680.03
48304,2024-07,1128,3,99,102,128,False,8437.02
48305,2024-07,1128,4,18,24,12,False,2608.44
48306,2024-07,1128,5,11,20,13,False,4900.83
48307,2024-07,1128,6,622,379,610,False,251660.03
48308,2024-07,1128,7,374,516,476,False,73547.32
48309,2024-07,1128,9,75,53,70,False,14536.5
48310,2024-07,1128,10,120,87,116,False,15547.28
48311,2024-07,1129,1,11,15,13,False,5221.86
48312,2024-07,1129,3,163,99,152,False,90814.46
48313,2024-07,1129,4,16,36,25,False,15552.57
48314,2024-07,1129,6,33,19,28,False,11474.39
48315,2024-07,1129,7,42,43,55,False,18755.33
48316,2024-07,1130,1,21,27,26,False,14814.03
48317,2024-07,1130,3,208,199,262,False,165622.23
48318,2024-07,1130,4,79,72,85,False,51469.26
48319,2024-07,1130,5,93,96,119,False,67949.8
48320,2024-07,1130,9,42,27,42,False,3759.16
48321,2024-07,1131,1,85,53,80,False,27997.04
48322,2024-07,1131,4,86,99,60,False,31426.16
48323,2024-07,1131,5,20,36,30,False,7744.66
48324,2024-07,1131,7,107,166,136,False,27993.97
48325,2024-07,1131,10,53,53,49,False,28698.36
48326,2024-07,1132,1,44,81,58,False,20120.52
48327,2024-07,1132,3,32,27,35,False,16118.99
48328,2024-07,1132,4,15,7,13,False,3352.15
48329,2024-07,1132,5,81,63,94,False,52253.15
48330,2024-07,1132,6,16,16,20,False,11819.4
48331,2024-07,1133,1,138,74,120,False,5502.75
48332,2024-07,1133,2,23,28,25,False,14851.69
48333,2024-07,1133,3,67,64,79,False,30012.83
48334,2024-07,1133,5,53,43,43,False,3364.72
48335,2024-07,1133,6,147,137,186,False,39568.12
48336,2024-07,1133,7,93,113,71,False,25496.28
48337,2024-07,1134,1,30,49,32,False,8782.17
48338,2024-07,1134,2,91,50,84,False,30044.32
48339,2024-07,1134,4,6,4,5,False,2017.28
48340,2024-07,1134,5,15,13,16,False,7960.42
48341,2024-07,1134,7,25,29,31,False,8334.24
48342,2024-07,1134,9,109,78,106,False,16339.83
48343,2024-07,1135,2,19,14,20,False,9758.64
48344,2024-07,1135,3,23,26,14,False,2380.19
48345,2024-07,1135,4,31,32,26,False,2519.52
48346,2024-07,1135,5,32,21,25,False,975.35
48347,2024-07,1135,6,167,104,135,False,87734.19
48348,2024-07,1135,7,11,6,10,False,2989.95
48349,2024-07,1135,10,12,18,15,False,4302.33
48350,2024-07,1136,1,16,16,20,False,3577.67
48351,2024-07,1136,2,44,32,46,False,2325.05
48352,2024-07,1136,3,131,110,161,False,81060.56
48353,2024-07,1136,4,48,61,56,False,9680.3
48354,2024-07,1136,6,14,14,18,False,10298.15
48355,2024-07,1136,9,15,15,16,False,3896.82
48356,2024-07,1137,1,82,75,76,False,24717.52
48357,2024-07,1137,2,71,48,57,False,15409.68
48358,2024-07,1137,4,48,22,42,False,21227.54
48359,2024-07,1137,5,20,24,27,False,17031.56
48360,2024-07,1137,6,165,81,138,False,79755.97
48361,2024-07,1137,8,63,42,60,False,2899.04
48362,2024-07,1137,10,38,28,31,False,15637.91
48363,2024-07,1138,1,101,93,127,False,54319.31
48364,2024-07,1138,2,92,130,124,False,40983.88
48365,2024-07,1138,3,10,17,11,False,6290.73
48366,2024-07,1138,4,41,54,44,False,6768.26
48367,2024-07,1138,5,112,215,152,False,72189.18
48368,2024-07,1138,6,55,49,59,False,25603.04
48369,2024-07,1138,9,143,113,130,False,62580.42
48370,2024-07,1138,10,65,38,63,False,36926.38
48371,2024-07,1139,1,42,46,45,False,1625.51
48372,2024-07,1139,2,80,81,104,False,12550.65
48373,2024-07,1139,3,42,27,33,False,18563.62
48374,2024-07,1139,4,918,723,970,False,200009.28
48375,2024-07,1139,6,67,45,74,False,14247.37
48376,2024-07,1139,9,66,107,83,False,17576.59
48377,2024-07,1140,6,25,24,17,False,10845.1
48378,2024-07,1140,8,110,68,116,False,45977.06
48379,2024-07,1141,4,88,89,95,False,42578.77
48380,2024-07,1141,8,95,94,122,False,67312.26
48381,2024-07,1141,9,25,20,26,False,11058.73
48382,2024-07,1142,6,88,50,77,False,39787.83
48383,2024-07,1142,7,75,72,93,False,45897.41
48384,2024-07,1142,8,3,4,2,False,1296.78
48385,2024-07,1142,10,26,37,25,False,10438.16
48386,2024-07,1143,2,17,19,12,False,1164.51
48387,2024-07,1143,4,15,24,21,False,8783.6
48388,2024-07,1143,5,34,41,41,False,4051.66
48389,2024-07,1144,2,22,16,20,False,5620.28
48390,2024-07,1144,3,7,5,5,False,584.38
48391,2024-07,1144,7,22,31,24,False,14701.09
48392,2024-07,1145,2,5,5,6,False,1574.78
48393,2024-07,1145,10,92,94,96,False,19896.23
48394,2024-07,1146,4,53,27,50,False,23528.55
48395,2024-07,1146,5,48,30,41,False,19620.38
48396,2024-07,1146,6,148,87,146,False,17313.14
48397,2024-07,1146,7,39,43,41,False,16398.52
48398,2024-07,1146,8,80,50,77,False,22767.02
48399,2024-07,1147,2,18,13,20,False,8134.38
48400,2024-07,1148,1,47,51,57,False,2674.08
48401,2024-07,1148,4,55,35,50,False,11995.24
48402,2024-07,1148,6,104,91,121,False,55651.97
48403,2024-07,1148,7,81,83,78,False,26237.21
48404,2024-07,1148,9,46,52,54,False,16036.75
48405,2024-07,1149,1,114,208,160,False,68655.02
48406,2024-07,1149,6,57,62,66,False,27393.23
48407,2024-07,1149,7,66,83,89,False,5245.55
48408,2024-07,1149,8,69,71,64,False,15958.28
48409,2024-07,1150,1,95,81,99,False,48071.23
48410,2024-07,1150,3,35,18,30,False,8199.64
48411,2024-07,1150,5,51,36,56,False,23308.1
48412,2024-07,1150,6,14,9,11,False,2666.15
48413,2024-07,1150,7,35,18,33,False,12158.25
48414,2024-07,1150,8,12,8,9,False,427.84
48415,2024-07,1150,9,78,66,72,False,18659.59
48416,2024-07,1151,1,180,181,232,False,61507.41
48417,2024-07,1151,2,146,71,123,False,39350.88
48418,2024-07,1151,3,33,60,47,False,28488.12
48419,2024-07,1151,4,108,58,105,False,28106.65
48420,2024-07,1151,6,71,53,83,False,4316.23
48421,2024-07,1151,10,11,6,8,False,3812.35
48422,2024-07,1152,4,57,70,78,False,21297.88
48423,2024-07,1152,9,47,39,56,False,21514.56
48424,2024-07,1152,10,10,12,13,False,6962.21
48425,2024-07,1153,1,97,65,84,False,45457.86
48426,2024-07,1153,3,68,103,89,False,43771.37
48427,2024-07,1153,4,88,57,74,False,21413.15
48428,2024-07,1153,6,106,108,127,False,42323.08
48429,2024-07,1153,8,82,91,109,False,8946.64
48430,2024-07,1153,9,61,57,74,False,25084.09
48431,2024-07,1153,10,130,109,144,False,54499.83
48432,2024-07,1154,1,70,46,70,False,9403.86
48433,2024-07,1154,2,61,82,86,False,40310.16
48434,2024-07,1154,4,22,28,28,False,6525.27
48435,2024-07,1155,1,43,61,38,False,16804.43
48436,2024-07,1155,7,17,9,16,False,2715.59
48437,2024-07,1156,5,29,18,30,False,9896.48
48438,2024-07,1156,6,134,102,144,False,91274.62
48439,2024-07,1156,8,11,16,14,False,4583.19
48440,2024-07,1156,9,68,79,74,False,23743.65
48441,2024-07,1157,3,36,42,41,False,8965.98
48442,2024-07,1157,8,7,5,6,False,475.41
48443,2024-07,1158,2,151,201,212,False,136140.98
48444,2024-07,1159,6,14,16,17,False,2993.99
48445,2024-07,1159,10,161,122,183,False,15008.26
48446,2024-07,1160,1,88,106,112,False,37969.47
48447,2024-07,1160,2,101,61,103,False,61279.56
48448,2024-07,1160,3,35,18,31,False,16348.57
48449,2024-07,1160,4,20,13,19,False,1713.03
48450,2024-07,1160,6,63,49,68,False,11575.06
48451,2024-07,1160,7,28,35,33,False,20618.01
48452,2024-07,1160,8,146,131,167,False,107286.18
48453,2024-07,1160,9,115,82,91,False,21023.95
48454,2024-07,1160,10,41,37,30,False,5458.63
48455,2024-07,1161,1,3,2,3,False,937.28
48456,2024-07,1161,3,82,48,71,False,27006.82
48457,2024-07,1161,4,652,345,611,False,150074.41
48458,2024-07,1161,5,44,46,37,False,2701.36
